gisco_id,name,registered,turnout,invalid,blank,PR,PUSL,USR-PMP-FD,S.O.S. România,ARS,SENS,REPER,AUR,PDU,UDMR/RMDSZ,AD,PRM,CNR,Pîrvănescu,Gheorghe
ROZZGE,GEORGIA,0,39,1,0,0,0,9,0,0,2,12,3,1,0,0,0,8,0,3
ROZZDE,GERMANIA,0,25392,979,0,61,220,2723,6534,68,1409,2056,4841,2484,309,106,73,1669,90,1770
ROZZIQ,IRAK,0,43,0,0,1,1,4,3,0,1,1,5,4,1,0,0,10,0,12
ROZZIE,IRLANDA,0,2784,64,0,9,16,411,493,8,180,359,484,245,27,10,14,274,16,174
ROZZIS,ISLANDA,0,186,8,0,0,2,28,29,1,19,13,17,25,4,0,0,17,3,20
ROZZIT,ITALIA,0,24531,1012,0,249,160,2952,5922,95,1035,1444,4951,2258,93,99,144,2956,120,1037
ROZZJP,JAPONIA,0,98,1,0,0,0,26,2,0,20,21,11,3,2,0,1,4,0,7
ROZZKZ,KAZAHSTAN,0,14,0,0,0,0,1,0,0,0,3,2,0,0,0,0,7,0,1
ROZZKE,KENYA,0,14,1,0,0,0,0,0,0,0,4,1,0,0,0,0,7,1,0
ROZZKW,KUWEIT,0,56,1,0,0,0,16,5,0,3,7,8,2,1,1,1,10,0,1
ROZZLV,LETONIA,0,45,0,0,0,0,12,0,0,6,10,4,2,0,1,0,9,0,1
ROZZLT,LITUANIA,0,36,2,0,0,0,6,0,0,8,7,2,0,0,0,0,4,0,7
ROZZLU,LUXEMBURG,0,1037,18,0,3,6,193,94,0,98,325,88,37,5,6,2,80,10,72
ROZZMY,MALAYSIA,0,43,1,0,0,1,18,0,0,5,7,1,3,0,1,0,6,0,0
ROZZMT,MALTA,0,290,4,0,0,6,58,26,1,44,38,21,30,3,1,1,29,2,26
ROZZMX,MEXIC,0,32,0,0,0,1,5,1,0,4,3,4,1,1,0,0,11,0,1
ROZZME,MUNTENEGRU,0,30,1,0,1,0,6,2,1,1,5,0,0,1,0,1,8,2,1
ROZZNO,NORVEGIA,0,1188,24,0,3,7,207,131,2,71,224,171,115,20,16,6,72,9,110
ROZZNZ,NOUA ZEELANDĂ,0,35,0,0,0,0,12,4,0,3,7,1,1,1,0,0,5,0,1
ROZZPS,PALESTINA,0,11,0,0,0,0,4,2,0,0,2,0,1,1,0,0,1,0,0
ROZZPL,POLONIA,0,589,6,0,1,5,107,9,4,125,149,19,24,11,2,3,72,3,49
ROZZPT,PORTUGALIA,0,852,34,0,8,13,143,72,4,111,120,157,48,11,4,4,86,5,32
ROZZMC,PRINCIPATUL MONACO,0,99,0,0,0,0,17,7,0,7,17,5,12,0,0,3,27,0,4
ROZZQA,QATAR,0,83,2,0,1,0,24,6,0,5,19,5,2,0,2,1,8,1,7
ROZZSA,REGATUL ARABIEI SAUDITE,0,36,0,0,0,0,6,1,0,4,8,1,0,1,0,0,10,0,5
ROZZJO,REGATUL HAȘEMIT AL IORDANIEI,0,54,3,0,0,0,7,6,1,7,7,1,4,0,0,2,6,2,8
ROZZMA,REGATUL MAROC,0,32,0,0,0,0,7,1,0,1,6,3,4,0,0,2,5,0,3
ROZZTH,REGATUL THAILANDEI,0,37,3,0,0,0,9,0,0,1,10,4,4,0,0,0,5,0,1
ROZZGB,REGATUL UNIT AL MARII BRITANII ȘI AL IRLANDEI DE NORD,0,31218,866,0,95,257,4228,6535,91,2348,3348,5078,3356,209,162,122,2048,169,2302
ROZZNL,REGATUL ȚĂRILOR DE JOS,0,6565,87,0,8,17,946,494,11,2117,1267,434,243,48,18,14,277,21,563
ROZZAL,REPUBLICA ALBANIA,0,54,0,0,0,0,7,2,0,11,14,4,0,2,0,0,14,0,0
ROZZSY,REPUBLICA ARABĂ SIRIANĂ,0,20,0,0,0,0,1,2,0,0,3,2,2,0,1,0,7,1,1
ROZZBY,REPUBLICA BELARUS,0,8,0,0,0,0,1,0,0,0,3,0,1,0,0,0,2,0,1
ROZZCZ,REPUBLICA CEHĂ,0,506,4,0,0,3,104,15,1,99,124,42,21,15,3,0,43,0,32
ROZZCY,REPUBLICA CIPRU,0,861,22,0,6,13,101,255,5,37,61,146,65,9,2,6,87,14,32
ROZZCO,REPUBLICA COLUMBIA,0,13,0,0,0,0,2,0,0,1,2,2,0,0,0,0,6,0,0
ROZZKR,REPUBLICA COREEA,0,37,0,0,0,1,8,0,1,3,7,4,2,1,0,1,7,2,0
ROZZHR,REPUBLICA CROAȚIA,0,48,0,0,0,0,12,0,2,7,11,0,1,0,1,0,12,1,1
ROZZEL,REPUBLICA ELENĂ,0,1193,23,0,6,5,165,141,6,60,209,200,65,12,6,4,218,11,62
ROZZNG,REPUBLICA FEDERALĂ NIGERIA,0,12,0,0,0,0,7,0,0,0,0,2,1,0,0,0,1,1,0
ROZZIN,REPUBLICA INDIA,0,23,0,0,0,0,2,0,0,1,4,1,1,0,1,0,12,0,1
ROZZID,REPUBLICA INDONEZIA,0,9,0,0,0,0,4,0,0,0,1,1,0,0,0,1,1,1,0
ROZZIR,REPUBLICA ISLAMICĂ IRAN,0,21,0,0,0,0,2,0,0,1,1,2,2,0,0,0,6,1,6
ROZZPK,REPUBLICA ISLAMICĂ PAKISTAN,0,12,0,0,1,0,3,0,0,1,6,0,0,0,0,0,0,0,1
ROZZLB,REPUBLICA LIBANEZĂ,0,50,2,0,0,0,12,6,1,0,7,6,3,0,0,0,11,0,2
ROZZMK,REPUBLICA MACEDONIA DE NORD,0,28,0,0,0,3,5,0,0,2,11,1,0,1,0,0,3,2,0
ROZZMD,REPUBLICA MOLDOVA,0,56719,680,0,346,466,12893,1414,131,691,3064,2586,699,435,518,988,30807,109,891
ROZZUY,REPUBLICA ORIENTALĂ A URUGUAYULUI,0,10,0,0,0,0,3,0,0,0,2,1,0,0,0,0,4,0,0
ROZZPE,REPUBLICA PERU,0,24,1,0,0,0,3,0,0,0,4,7,2,0,0,0,7,0,0
ROZZCN,REPUBLICA POPULARĂ CHINEZĂ,0,100,1,0,1,0,21,2,0,17,16,15,5,2,1,1,15,1,2
ROZZRS,REPUBLICA SERBIA,0,248,7,0,2,6,28,5,4,13,30,28,6,0,5,4,95,3,12
ROZZSG,REPUBLICA SINGAPORE,0,86,0,0,0,2,29,0,0,8,28,6,1,2,0,0,7,0,3
ROZZSK,REPUBLICA SLOVACĂ,0,130,2,0,0,0,24,6,1,21,32,14,3,6,0,2,6,0,13
ROZZVN,REPUBLICA SOCIALISTĂ VIETNAM,0,11,0,0,0,0,2,2,0,0,3,1,1,0,0,0,1,0,1
ROZZTN,REPUBLICA TUNISIANĂ,0,33,1,0,0,1,7,2,0,0,7,1,0,0,1,0,12,0,1
ROZZSN,SENEGAL,0,10,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,1
ROZZSI,SLOVENIA,0,58,0,0,0,1,10,2,0,9,14,4,0,2,1,0,7,2,6
ROZZES,SPANIA,0,20569,755,0,153,340,2764,4387,82,780,1284,4142,2502,154,148,103,2038,101,833
ROZZLK,SRI LANKA,0,13,1,0,0,0,5,0,0,0,2,2,1,0,0,0,2,0,0
ROZZUS,STATELE UNITE ALE AMERICII,0,2701,34,0,7,22,555,188,7,134,385,714,144,32,33,14,348,15,69
ROZZIL,STATUL ISRAEL,0,202,2,0,0,2,46,10,4,5,24,17,10,8,3,0,68,0,3
ROZZSE,SUEDIA,0,859,20,0,6,5,147,99,0,98,166,103,70,11,9,3,74,1,47
ROZZOM,SULTANATUL OMAN,0,23,0,0,0,0,6,0,2,0,9,1,1,0,0,0,3,0,1
ROZZTR,TURCIA,0,379,6,0,4,5,45,8,3,45,42,42,13,7,2,0,118,3,36
ROZZTM,TURKMENISTAN,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0
ROZZUA,UCRAINA,0,95,2,0,0,2,20,1,2,3,7,21,4,0,0,3,27,1,2
ROZZHU,UNGARIA,0,667,13,0,1,2,54,29,0,60,67,20,9,347,3,0,38,1,22
ROZZUZ,UZBEKISTAN,0,11,0,0,0,1,5,0,0,0,2,0,0,0,0,0,3,0,0
ROZZZW,ZIMBABWE,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
RO_010006,Birchis,1449,920,44,0,2,14,12,32,0,12,5,304,8,3,1,4,472,2,5
RO_010051,Barsa,1454,1142,38,0,4,12,23,64,5,10,18,194,4,9,0,6,746,1,8
RO_010104,Barzava,1937,1137,79,0,3,10,29,79,3,8,7,189,9,10,3,3,696,3,6
RO_010195,Bocsig,2633,1717,118,0,3,39,28,82,4,30,14,398,12,11,1,2,939,3,22
RO_010239,Brazii,969,800,63,0,4,21,11,44,2,3,5,177,2,0,2,2,457,0,7
RO_010293,Buteni,2647,1980,126,0,9,93,35,119,4,12,23,341,11,15,5,4,1153,2,28
RO_010346,Carand,883,649,51,0,5,30,32,35,0,3,11,117,3,16,4,2,336,0,4
RO_010373,Cermei,2181,1331,142,0,5,11,15,58,3,7,4,217,11,32,3,5,795,2,7
RO_010417,Chisindia,1008,820,54,0,2,8,44,37,12,7,9,155,21,12,3,1,444,0,11
RO_010453,Conop,1706,1304,83,0,3,11,24,69,2,6,11,188,9,18,5,6,846,6,17
RO_010514,Covasint,2066,1107,77,0,8,6,23,47,1,12,10,152,17,17,2,5,704,4,22
RO_010532,Craiva,2235,1651,116,0,3,27,36,89,5,11,6,242,4,8,0,5,1071,4,24
RO_010649,Dezna,965,875,43,0,3,15,30,43,4,15,72,147,2,9,1,3,472,2,14
RO_010701,Dieci,1188,992,80,0,3,4,44,105,1,8,16,178,15,10,4,10,507,0,4
RO_010765,Ususău,1081,805,78,0,3,4,39,62,1,11,4,179,7,11,0,3,391,2,10
RO_010827,Felnac,2560,1447,80,0,5,9,33,76,5,29,11,208,11,20,2,3,923,9,23
RO_010872,Ghioroc,3498,1749,78,0,11,22,71,93,3,24,31,322,36,141,11,6,876,4,20
RO_010916,Graniceri,2017,1109,111,0,5,6,15,81,3,17,28,216,7,5,1,2,591,7,14
RO_010943,Gurahont,3045,2135,131,0,7,141,65,119,8,18,16,368,15,14,9,7,1189,5,23
RO_011058,Halmagiu,2030,1708,92,0,8,36,26,46,3,19,10,359,17,8,4,8,1040,6,26
RO_011174,Halmagel,868,754,43,0,1,11,14,39,0,6,2,104,6,3,1,10,500,3,10
RO_011236,Hasmas,964,852,60,0,2,11,37,38,3,5,8,342,6,17,2,0,315,0,6
RO_011307,Ignesti,586,468,26,0,0,5,13,12,2,4,3,185,5,6,0,1,204,0,2
RO_011352,Iratosu,2137,1287,59,0,5,63,33,53,7,15,15,150,9,478,1,6,365,7,21
RO_011398,Macea,5930,2455,128,0,9,13,70,162,11,30,28,543,31,26,3,7,1328,7,59
RO_011423,Misca,2857,1872,155,0,5,9,14,59,3,7,18,140,5,972,1,2,447,17,5
RO_011478,Moneasa,741,750,32,0,7,23,39,20,4,12,25,95,13,27,2,4,437,1,9
RO_011502,Olari,1575,948,70,0,1,5,22,50,0,11,7,85,2,183,1,3,491,1,16
RO_011539,Paulis,3632,2214,99,0,10,19,64,86,7,28,31,1009,16,21,7,10,782,6,19
RO_011584,Oraş Pecica,11437,5583,233,0,16,34,160,263,17,73,75,1608,54,915,23,14,1994,12,91
RO_011637,Peregu Mare,1502,876,29,0,3,3,21,44,1,7,8,79,6,456,1,3,189,2,9
RO_011664,Petris,1102,833,71,0,2,2,27,72,2,3,16,139,18,5,0,2,458,6,10
RO_011735,Pilu,1702,1277,125,0,4,10,96,49,2,27,19,125,4,22,1,3,774,3,13
RO_011762,Plescuta,895,718,55,0,0,1,22,26,0,1,11,115,0,5,0,4,471,4,3
RO_011842,Savarsin,2333,1573,55,0,7,20,37,107,5,24,10,457,15,15,7,7,784,6,17
RO_011940,Secusigiu,4780,2611,163,0,10,27,45,177,7,41,30,489,24,67,2,15,1469,12,33
RO_011995,Seleus,2363,1704,66,0,5,25,21,74,5,17,6,421,20,5,2,5,1004,4,24
RO_012037,Semlac,3370,1572,101,0,10,12,45,143,10,31,18,336,28,19,5,9,757,5,43
RO_012055,Sintea Mare,2967,1832,169,0,8,11,33,236,3,21,34,152,14,315,5,3,813,1,14
RO_012091,Oraş Sântana,12644,4613,249,0,16,107,190,266,25,65,79,1249,57,66,11,15,2105,10,103
RO_012126,Socodor,1833,1371,93,0,6,7,17,56,1,12,22,166,7,22,0,5,943,4,10
RO_012144,Sagu,3392,1960,102,0,13,13,127,104,9,26,26,358,39,17,6,7,1071,5,37
RO_012206,Seitin,2463,1463,96,0,5,13,36,85,4,17,17,232,26,13,4,2,880,5,28
RO_012224,Sepreus,2197,1263,91,0,13,2,44,68,0,7,12,474,10,15,2,9,503,3,10
RO_012242,Sicula,3387,2407,179,0,5,123,28,141,6,19,26,684,9,10,4,6,1133,7,27
RO_012288,Silindia,664,606,30,0,7,9,6,34,3,1,5,75,4,33,3,3,390,3,0
RO_012340,Simand,3405,2093,142,0,6,110,48,174,7,31,22,502,27,42,5,8,915,6,48
RO_012368,Siria,7132,2952,188,0,19,28,71,214,6,42,45,483,31,35,3,15,1696,7,57
RO_012402,Sistarovat,333,287,13,0,3,1,8,11,1,5,1,94,2,3,0,1,140,1,3
RO_012457,Taut,1273,1032,53,0,5,11,14,36,0,12,13,410,7,4,2,3,452,4,6
RO_012509,Tarnova,4879,3465,194,0,6,38,46,275,6,15,22,718,26,15,12,4,2053,3,32
RO_012572,Varadia De Mures,1338,961,54,0,6,28,30,35,1,8,9,316,14,9,2,3,431,5,10
RO_012643,Vinga,5720,2926,216,0,7,258,66,136,8,42,31,420,25,386,2,15,1228,12,74
RO_012689,Varfurile,2059,1381,62,0,8,43,39,46,5,2,11,379,6,1,0,3,769,1,6
RO_012778,Zabrani,3593,2094,112,0,16,18,236,151,4,33,22,451,21,34,3,4,941,5,43
RO_012812,Zarand,2166,1506,136,0,7,15,74,78,5,4,7,229,2,10,3,7,916,1,9
RO_012849,Zerind,1210,763,38,0,1,2,5,16,1,1,1,21,2,390,0,1,276,2,6
RO_012876,Zimandu Nou,4368,2268,77,0,12,26,131,130,10,43,44,315,45,550,8,11,795,15,56
RO_012912,Dorobanţi,1334,819,16,0,2,2,10,13,1,4,0,19,4,642,0,0,98,2,6
RO_012920,Frumuşeni,2355,1392,105,0,9,9,40,105,4,16,24,227,19,15,1,4,773,2,39
RO_012938,Zădăreni,2445,1375,64,0,5,16,56,109,4,25,22,261,18,17,20,5,710,5,38
RO_013169,Municipiul Piteşti,137487,56593,1870,0,407,1176,8732,3397,419,2196,2240,8854,1408,398,230,591,22234,490,1929
RO_013187,Bascov,9256,4998,163,0,33,89,537,438,42,120,124,923,116,38,21,37,2158,34,125
RO_013276,Bradu,7802,4603,223,0,27,47,376,404,22,107,93,737,94,15,15,33,2276,20,114
RO_013301,Oraş Mioveni,27329,14772,564,0,87,423,1189,993,72,474,287,2531,240,71,35,96,7182,94,429
RO_013365,Maracineni,4565,2712,109,0,15,23,181,209,14,76,56,546,42,19,8,18,1332,11,53
RO_013392,Oraş Ştefăneşti,13412,6674,350,0,40,142,734,449,35,199,183,1102,101,28,36,50,3003,33,189
RO_013490,Municipiul Câmpulung,28168,13623,556,0,88,281,4191,710,72,328,364,1914,230,77,53,64,4315,59,321
RO_013524,Valea Mare Pravat,3291,2385,164,0,11,11,139,119,5,20,23,265,32,7,4,25,1528,8,24
RO_013622,Municipiul Curtea de Arges,26424,11038,416,0,88,130,1289,731,76,322,291,1917,194,64,49,115,5010,72,269
RO_013668,Oraş Costeşti,8192,4830,175,0,30,228,352,339,14,67,68,811,74,40,10,25,2478,19,100
RO_013757,Oraş Topoloveni,7616,4372,175,0,20,36,348,301,23,148,73,632,70,30,11,34,2330,21,118
RO_013819,Albestii De Arges,4918,3014,188,0,21,33,103,196,7,60,47,544,37,21,5,20,1691,6,35
RO_013891,Albestii De Muscel,1203,903,61,0,4,3,46,61,4,13,6,142,4,1,0,6,546,0,6
RO_013935,Albota,3569,2341,111,0,19,13,114,164,7,32,29,283,28,19,11,10,1456,6,39
RO_013999,Aninoasa,2588,1814,131,0,7,7,58,98,5,25,13,263,7,5,3,10,1154,4,24
RO_014049,Arefu,1836,1141,104,0,10,6,129,55,1,23,17,195,12,7,2,5,532,8,35
RO_014085,Babana,2407,1564,84,0,5,12,148,92,8,16,12,299,71,21,5,7,770,6,8
RO_014165,Baiculesti,4901,3026,152,0,17,10,122,171,10,47,29,451,23,14,6,15,1890,16,53
RO_014272,Balilesti,3209,2086,103,0,7,21,102,155,10,28,18,270,15,10,3,17,1278,6,43
RO_014352,Beleti-Negresti,1444,1100,49,0,3,5,116,76,3,17,4,169,10,6,3,7,615,3,14
RO_014405,Berevoesti,2652,1851,206,0,6,9,30,133,5,26,16,246,6,15,0,13,1113,2,25
RO_014450,Barla,3401,2279,166,0,9,7,78,112,1,22,6,238,11,8,2,12,1571,3,33
RO_014584,Bogati,3469,2135,137,0,17,17,60,159,16,28,9,389,18,19,7,40,1173,10,36
RO_014673,Boteni,1858,1328,58,0,3,0,87,62,0,4,7,329,12,19,4,4,725,2,12
RO_014726,Botesti,884,698,54,0,4,0,59,29,4,5,7,136,2,3,2,1,383,2,7
RO_014753,Bradulet,1366,1028,65,0,7,10,76,61,4,23,9,170,15,4,3,8,560,3,10
RO_014851,Budeasa,3521,2219,97,0,9,18,116,142,10,52,25,426,22,17,4,18,1218,9,34
RO_014922,Bughea De Jos,2406,1548,77,0,7,118,102,76,2,13,10,221,17,16,3,7,852,5,22
RO_014940,Buzoesti,4413,2754,205,0,16,39,99,152,15,22,28,506,14,18,7,80,1520,5,28
RO_015064,Caldararu,1703,1188,84,0,9,3,24,50,4,2,6,121,2,5,0,3,860,4,9
RO_015108,Calinesti,8932,4852,335,0,38,88,321,317,18,111,52,900,54,29,31,47,2417,20,74
RO_015233,Cateasca,3040,2050,75,0,10,18,60,135,2,44,23,503,18,9,4,16,1088,4,39
RO_015313,Cepari,1685,1147,79,0,8,22,65,21,7,9,13,200,11,23,5,11,648,7,18
RO_015402,Cetateni,2165,1455,150,0,8,8,35,70,1,10,9,153,6,11,1,4,970,4,15
RO_015448,Cicanesti,1650,1096,73,0,5,5,56,64,3,10,6,203,4,4,1,3,631,6,22
RO_015493,Ciofrangeni,1852,1144,45,0,3,4,43,47,3,19,15,139,15,5,2,4,772,3,14
RO_015554,Ciomagesti,850,742,51,0,0,5,19,35,3,10,4,73,6,4,1,5,516,2,8
RO_015652,Cocu,1744,1262,95,0,3,8,258,63,2,11,9,323,9,7,2,7,442,6,16
RO_015741,Corbeni,4489,2537,139,0,10,15,77,184,11,38,29,383,29,11,4,14,1542,12,39
RO_015830,Corbi,3238,2232,163,0,12,13,95,105,10,28,20,338,15,5,2,4,1375,10,37
RO_015901,Cosesti,4264,2535,117,0,8,18,50,135,4,26,17,571,22,8,2,17,1509,7,24
RO_015983,Cotmeana,1485,969,44,0,6,21,107,82,4,8,8,126,13,18,3,5,508,3,12
RO_016132,Cuca,1543,1117,75,0,5,9,29,79,2,8,8,172,9,9,0,8,696,1,6
RO_016285,Davidesti,2436,1646,95,0,5,2,96,88,4,21,10,204,11,16,1,11,1060,3,12
RO_016329,Dambovicioara,759,758,67,0,5,20,49,72,4,21,11,131,15,7,5,6,323,5,17
RO_016365,Darmanesti,2832,1689,85,0,6,17,117,126,8,39,12,270,27,6,0,11,908,10,35
RO_016427,Dobresti,1400,1084,120,0,2,39,48,73,11,37,10,188,6,5,3,28,505,1,8
RO_016454,Domnesti,2526,1911,78,0,3,0,44,39,0,3,5,279,4,4,1,1,1425,3,20
RO_016472,Dragoslavele,2048,1346,236,0,8,7,79,92,7,12,16,199,7,17,3,6,631,10,16
RO_016506,Draganu,1664,1053,41,0,4,30,34,82,6,8,9,245,11,7,4,4,551,5,12
RO_016551,Godeni,2329,1478,102,0,7,15,218,81,9,5,11,219,11,7,8,10,744,4,27
RO_016613,Harsesti,1740,1030,50,0,3,3,10,71,0,12,4,137,7,1,0,6,716,2,8
RO_016659,Hartiesti,1749,1430,72,0,7,7,16,69,3,16,5,111,1,12,1,2,1090,3,15
RO_016739,Izvoru,1714,1144,132,0,4,2,86,83,0,10,8,126,3,9,1,5,665,0,10
RO_016757,Leordeni,4363,2532,142,0,4,19,89,162,16,41,24,539,28,14,1,15,1394,5,39
RO_016908,Leresti,3616,2349,90,0,22,17,117,90,6,61,58,297,41,7,5,11,1475,8,44
RO_016944,Lunca Corbului,2102,1225,76,0,6,7,29,61,5,7,3,221,10,5,3,2,768,2,20
RO_017049,Malureni,3439,2161,156,0,7,228,99,105,6,6,13,241,13,18,3,8,1232,3,19
RO_017101,Merisani,3648,2266,122,0,6,30,57,153,12,26,15,301,18,15,5,10,1445,20,31
RO_017209,Micesti,3793,2747,161,0,26,21,145,235,18,35,18,877,28,30,6,46,1052,12,37
RO_017254,Mihaesti,4805,3047,211,0,19,13,85,240,8,27,21,481,20,28,4,15,1819,20,36
RO_017334,Mioarele,1265,900,57,0,4,5,94,35,1,15,15,102,12,7,2,5,541,1,4
RO_017398,Mirosi,1784,1107,80,0,6,27,88,40,1,10,7,136,8,5,0,7,680,1,11
RO_017423,Moraresti,1393,1061,61,0,4,7,21,73,3,11,3,153,9,14,0,6,683,1,11
RO_017496,Mosoaia,6309,3479,111,0,28,55,503,276,20,103,172,533,82,28,8,36,1411,18,95
RO_017575,Mozaceni,1562,1113,71,0,4,12,15,71,1,11,4,116,1,7,1,4,776,7,12
RO_017619,Musatesti,2922,1964,153,0,15,28,103,136,8,44,18,313,14,18,6,22,1050,4,32
RO_017726,Negrasi,1517,1081,94,0,16,4,80,80,3,13,5,106,4,14,1,9,641,3,8
RO_017771,Nucsoara,1071,812,37,0,3,5,10,53,2,5,7,86,5,2,1,5,581,0,10
RO_017824,Oarja,2232,1452,65,0,7,3,54,103,6,10,15,434,11,8,1,8,707,2,18
RO_017851,Pietrosani,4384,2618,139,0,8,14,76,158,3,35,8,580,21,5,8,14,1502,12,35
RO_017913,Poienarii De Arges,753,622,26,0,1,5,30,25,3,7,13,54,5,17,1,1,419,6,9
RO_017968,Poienarii De Muscel,2564,1569,81,0,11,11,48,65,5,14,7,398,10,8,6,5,881,5,14
RO_018028,Poiana Lacului,5209,3552,155,0,15,43,609,196,8,33,29,608,33,32,10,13,1716,6,46
RO_018162,Popeşti,1437,897,59,0,3,11,38,26,0,16,4,93,3,4,1,0,632,1,6
RO_018242,Priboieni,2852,2005,104,0,12,10,61,109,7,17,4,274,16,5,5,14,1318,8,41
RO_018331,Ratesti,2326,1457,77,0,9,7,45,105,4,13,6,262,0,19,4,8,889,0,9
RO_018411,Recea,2081,1284,93,0,0,8,25,60,5,11,3,128,2,4,1,6,905,15,17
RO_018475,Rociu,1965,1377,73,0,4,8,52,69,3,28,6,426,9,7,2,5,654,7,24
RO_018527,Rucar,4661,3453,194,0,31,28,569,163,8,40,22,453,40,32,11,22,1781,15,40
RO_018554,Salatrucu,1697,988,103,0,7,8,24,62,1,15,8,112,6,9,1,9,608,3,12
RO_018581,Sapata,1329,983,38,0,3,5,18,44,2,10,4,212,6,2,1,2,622,1,13
RO_018670,Schitu Golesti,4014,2190,145,0,16,25,207,130,3,26,8,402,20,32,6,14,1108,13,35
RO_018741,Slobozia,3645,2333,142,0,13,14,84,179,5,19,11,229,18,5,6,6,1591,1,10
RO_018778,Stalpeni,3985,2569,134,0,10,21,97,147,13,47,31,334,29,6,12,13,1606,21,48
RO_018858,Stoenesti,3423,2074,151,0,8,13,289,102,3,32,19,254,9,18,3,11,1122,9,31
RO_018938,Stolnici,2361,1440,76,0,6,17,57,80,6,21,5,437,0,6,5,7,703,3,11
RO_019007,Suseni,2445,1466,99,0,4,13,131,125,9,22,23,268,13,6,2,7,710,5,29
RO_019114,Stefan Cel Mare,1791,1012,61,0,4,31,11,115,3,6,4,105,4,12,0,2,635,3,16
RO_019141,Suici,1874,1305,74,0,4,3,41,26,5,10,7,123,1,14,0,3,961,5,28
RO_019212,Teiu,1020,786,73,0,2,6,16,44,0,3,10,124,8,5,0,5,480,2,8
RO_019249,Tigveni,2673,1656,179,0,4,5,47,115,6,14,5,194,5,7,2,3,1038,8,24
RO_019338,Titesti,3928,2291,162,0,13,11,70,139,5,19,15,318,20,10,8,17,1450,7,26
RO_019392,Uda,1409,1013,65,0,2,2,23,44,3,6,0,109,4,3,3,7,727,4,11
RO_019560,Ungheni,2037,1343,69,0,2,4,21,56,2,8,8,165,5,0,0,5,984,1,13
RO_019631,Valea Danului,2485,1692,81,0,7,4,50,93,4,24,11,416,19,9,2,7,926,5,34
RO_019695,Valea Iasului,2384,1491,88,0,8,6,151,110,5,18,24,346,20,12,4,3,654,6,36
RO_019793,Vedea,2761,1923,149,0,33,34,187,129,8,21,83,351,11,30,3,12,844,4,19
RO_019999,Vladesti,2528,1868,136,0,2,65,89,183,1,25,3,278,7,18,0,2,1028,4,27
RO_020048,Răca,793,673,2,0,2,0,9,17,0,4,0,37,0,1,0,0,598,0,3
RO_020055,Vultureşti,2184,1426,83,0,8,6,57,86,4,32,10,202,7,7,4,10,890,2,18
RO_020063,Bughea de Sus,2410,1527,180,0,14,13,121,83,4,21,10,170,15,7,5,6,856,2,20
RO_020297,Municipiul Bacău,159826,61104,2516,0,710,1233,11477,4387,529,2262,3704,8957,1976,496,318,749,18970,666,2136
RO_020313,Hemeius,5912,2995,101,0,24,32,336,241,10,112,136,458,84,22,48,12,1223,26,130
RO_020359,Letea Veche,6340,3452,160,0,15,56,228,258,20,84,90,552,68,27,11,19,1728,27,97
RO_020411,Magura,4764,2610,110,0,17,17,243,161,4,85,100,399,69,12,7,19,1268,22,70
RO_020466,Margineni,8574,3770,190,0,200,85,355,324,21,90,131,488,91,26,14,20,1600,18,117
RO_020563,Municipiul Oneşti,41129,15758,565,0,139,441,1077,949,111,389,542,2205,491,129,63,134,8005,130,379
RO_020607,Gura Vaii,3901,2017,146,0,3,9,76,98,3,18,2,262,9,17,4,4,1344,5,17
RO_020670,Stefan Cel Mare,3979,1979,155,0,15,5,33,98,5,12,13,235,17,7,3,7,1352,2,14
RO_020778,Oraş Buhuşi,18418,5881,481,0,40,52,345,378,33,100,123,1098,104,50,27,39,2872,33,106
RO_020821,Oraş Comăneşti,18678,8198,335,0,50,53,276,761,30,172,189,1532,170,61,22,74,4287,50,136
RO_020876,Municipiul Moineşti,19019,8524,497,0,63,73,374,1198,47,181,364,1191,185,62,14,49,4033,41,152
RO_020910,Oraş Slănic Moldova,4123,2311,75,0,14,11,133,137,2,44,34,666,33,17,7,8,1082,9,39
RO_020965,Oraş Târgu Ocna,10209,5162,272,0,32,97,246,366,28,142,119,833,112,31,70,34,2648,25,107
RO_021007,Agas,4823,2509,153,0,12,57,18,143,6,24,125,355,13,59,4,11,1491,14,24
RO_021098,Ardeoani,1944,1259,81,0,5,10,14,65,4,19,11,568,9,6,1,2,448,0,16
RO_021123,Asau,5390,2780,166,0,18,19,86,319,11,34,33,591,33,66,7,11,1333,12,41
RO_021196,Balcani,6270,2624,179,0,13,15,61,197,7,40,62,452,32,44,3,10,1461,12,36
RO_021249,Beresti-Bistrita,1685,944,75,0,8,5,22,55,1,14,4,104,9,8,1,2,621,2,13
RO_021338,Beresti-Tazlau,4352,2188,148,0,58,12,41,146,3,18,21,302,11,18,3,6,1362,8,31
RO_021418,Berzunti,4113,2122,282,0,9,111,612,103,2,13,12,186,10,17,2,6,722,2,33
RO_021454,Barsanesti,3629,1724,143,0,6,9,42,124,1,16,13,319,15,8,5,5,973,10,33
RO_021506,Blagesti,5803,2834,359,0,15,12,78,137,8,20,19,329,18,22,6,11,1767,7,23
RO_021560,Bogdanesti,2194,1105,84,0,5,8,25,67,3,10,7,515,7,3,0,2,358,2,9
