gisco_id,name,registered,turnout,invalid,blank,UUR,FCER,Andreicuț,Puiu-Barraud,USR (2016),FD,UDMR/RMDSZ,PSD,AUR,SENS,REPER,RîA,S.O.S. România,PER,PNCR,ANC,PSDI,ARS,POT,DREPT,USR (1989),UPR,UBBR,UCRR,CRLR,ALAR (1999),UDSCR,UAR,UDTR,AMR,RO.AS.IT.,UER,FCR,APR-PE,UCR,FDGR/DFDR,UDTTMR,PNL,PNR [Partidul Nouă Românie],PPR,PRR,ADN,PLAN,PD,Hagimă,Banu-Muscel,PUGD,PP,Stoian,Secară,Curtean,Szűcs,Baciu [Gheorghe-Damian Baciu],PV,Iusein,Negoiță,Ion,Iancu,Toader,Karani,Sărmaș,Boșneagu,Tîrnoveanu,Ciobanu,POC,Dan [Aurelian-Leonard Dan],Dămureanu,Ștefan,Fanaca,Rusu,PNȚCD,Dumitrică,Olărașu,Cazacu,Moldovanu,Stegaru,Burlea,PPU,Voinea,Vlașin,Cirț,Măneanu,Tița,Renghea,Dan [Roberto Dan],David,Dumitru [Bogdan Dumitru],Dinulescu,Andrei-Ionuț Neșculescu,Bodnar,Drăgan,Balaș,Abrudan,Mocanu Gollent,Spiru,Spiridon [Silvian-Andrei Spiridon],Lisaru,Stancu,Pîrvulescu,Aga
RO_007044,Săliştea,2053,1141,8,7,1,2,0,0,69,9,5,288,263,16,8,18,96,5,15,1,3,0,107,9,0,2,0,4,0,0,0,2,0,1,1,1,0,1,0,2,0,187,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007099,Săsciori,5064,2503,43,19,4,1,0,0,150,22,12,262,541,55,11,18,174,22,46,11,7,0,319,31,3,0,8,6,0,3,0,0,0,22,2,4,1,4,1,2,0,650,19,24,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007197,Scărişoara,1327,806,30,8,0,0,0,0,12,10,2,109,107,3,0,4,52,4,36,2,1,0,39,1,0,0,0,2,0,2,0,0,0,3,0,0,0,0,1,1,0,369,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007348,Sâncel,2213,1125,21,6,1,2,0,0,54,9,11,412,253,18,8,8,52,3,6,3,2,0,88,12,1,0,2,2,0,2,0,1,1,4,1,1,0,0,1,0,2,117,5,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007384,Sântimbru,2673,1383,22,7,0,2,0,0,93,13,12,205,385,21,13,6,74,6,39,2,5,0,133,7,1,0,2,8,0,1,0,0,1,9,2,0,0,1,0,0,1,290,10,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007446,Sohodol,1476,721,11,4,0,1,0,0,27,9,5,141,150,6,5,3,53,3,10,2,1,0,65,6,0,0,0,6,0,1,0,0,0,4,0,1,0,0,0,1,0,196,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007767,Stremţ,2139,1166,6,8,0,0,0,0,61,13,5,206,231,21,9,7,50,5,11,2,5,0,116,13,1,0,1,7,0,2,1,0,0,0,0,2,0,1,1,0,0,366,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007810,Şibot,2174,1103,21,8,0,0,0,0,91,13,6,266,257,20,12,20,52,6,5,2,2,0,96,3,1,0,2,4,1,2,0,0,1,4,0,2,0,0,1,0,0,196,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007865,Şona,3727,1805,33,24,0,0,0,0,64,16,309,172,319,32,5,2,108,6,13,1,4,0,161,8,0,1,1,5,0,3,1,2,0,3,1,0,2,1,0,2,1,494,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007945,Şpring,2215,1097,19,6,0,1,0,0,44,13,6,153,225,11,2,2,57,3,20,0,5,0,101,7,0,0,1,5,0,2,0,0,0,2,0,0,1,0,1,1,2,397,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008014,Şugag,2328,1460,16,10,3,0,0,0,162,27,2,141,287,23,7,6,42,5,9,10,4,0,237,30,2,0,1,12,0,2,0,1,0,1,0,1,2,1,1,1,2,400,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008096,Oraş Teiuş,5927,2874,43,7,1,5,0,0,238,53,77,667,649,84,26,19,152,19,38,11,8,0,282,21,2,1,0,14,2,7,1,0,0,10,3,5,0,9,2,3,1,384,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008158,Unirea,4264,1931,32,24,0,2,0,0,180,29,166,247,302,69,18,9,110,7,20,3,1,0,114,23,2,0,0,9,0,4,0,0,1,3,0,0,1,7,2,4,0,510,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008229,Vadu Moţilor,1086,596,6,2,0,0,0,0,7,2,0,133,173,2,0,0,29,0,11,0,0,0,64,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,154,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008354,Valea Lungă,2588,1093,16,6,2,0,0,0,65,12,12,110,423,27,4,25,54,5,16,2,2,0,71,16,2,0,1,9,1,2,1,0,0,1,0,2,1,0,1,1,0,191,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008425,Vidra,1285,628,12,8,0,0,0,0,32,6,3,249,149,4,2,1,17,2,9,2,1,0,64,4,0,0,1,1,0,0,0,2,0,2,0,0,1,1,0,0,0,50,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008826,Vinţu de Jos,4670,2294,26,7,1,3,0,0,195,27,30,373,600,59,19,12,176,12,30,17,6,0,314,20,0,0,2,10,1,3,0,0,0,13,0,1,2,3,0,4,1,299,11,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009019,Cut,1097,591,4,7,0,0,0,0,25,7,1,148,92,17,4,1,43,5,3,0,2,0,45,4,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,171,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009026,Bucerdea Grânoasă,1870,1015,19,15,1,0,0,0,53,8,149,74,383,14,1,9,16,5,13,4,3,0,69,6,1,1,1,1,1,2,0,0,0,13,0,2,0,0,0,3,0,136,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009262,Municipiul Arad,145327,69872,650,132,22,117,0,0,10203,837,5275,11453,13189,2522,624,338,4537,0,955,242,222,70,4706,643,191,11,119,22,8,28,47,21,9,21,9,20,7,36,11,133,6,11831,79,441,57,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009280,Fântânele,3272,1555,21,4,0,1,0,0,80,12,105,170,391,47,7,4,102,0,23,4,6,4,118,18,1,0,2,0,0,2,6,0,2,1,1,2,0,0,0,3,0,404,3,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009333,Livada,3731,2101,19,4,0,0,0,0,244,34,107,339,491,49,11,5,199,0,40,11,8,0,150,17,0,0,7,0,0,1,2,1,0,1,1,0,0,1,0,4,2,337,2,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009360,Şofronea,2728,1468,15,4,0,0,0,0,90,13,384,141,298,43,5,8,90,0,13,5,6,5,105,13,2,0,1,0,1,2,1,0,0,2,0,0,1,0,0,2,0,209,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009397,Vladimirescu,12963,6211,69,15,2,4,0,0,648,54,109,753,1544,150,51,28,445,0,73,29,18,4,577,54,9,0,5,1,0,2,6,1,2,7,1,8,0,1,6,6,0,1496,6,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009459,Oraş Chişineu-Criş,6780,3099,37,2,19,0,0,0,209,25,473,478,711,67,63,6,212,0,24,7,4,1,153,38,0,1,4,1,1,4,1,5,0,1,0,1,0,1,2,4,0,530,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009495,Oraş Curtici,7191,2599,51,6,0,1,0,0,186,17,62,340,705,69,16,7,218,0,35,7,6,2,240,22,2,0,0,0,0,2,1,0,1,2,1,0,0,2,1,1,1,575,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009538,Oraş Ineu,7856,3971,54,15,7,4,0,0,222,23,122,581,925,101,18,41,308,0,20,13,6,9,340,27,2,0,0,0,0,0,2,1,0,1,1,3,0,1,0,4,1,1082,8,18,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009574,Oraş Lipova,9277,4024,76,10,2,3,0,0,260,38,60,867,1077,80,24,9,363,0,56,13,6,3,352,43,2,1,26,1,0,1,2,2,1,4,1,0,0,0,2,9,0,601,4,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009627,Oraş Nădlac,6508,2737,52,2,0,0,0,0,188,21,52,287,500,66,6,2,192,0,10,4,6,2,202,16,7,0,3,4,0,3,614,1,2,1,0,2,12,8,0,3,1,454,5,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009654,Oraş Pâncota,6620,2720,49,18,21,3,0,0,188,18,91,638,755,34,7,10,245,0,34,10,4,1,266,17,1,0,3,0,0,2,5,0,2,4,1,3,1,3,1,9,0,262,3,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009690,Oraş Sebiş,5391,2462,28,12,0,2,0,0,153,28,52,396,421,68,16,11,142,0,47,5,5,1,204,22,1,0,10,2,0,1,2,0,0,1,0,1,1,0,0,0,0,811,4,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009743,Almaş,2098,957,16,2,0,1,0,0,21,9,6,159,315,10,2,3,78,0,17,6,2,1,106,4,1,0,2,0,1,2,0,0,0,0,0,1,0,0,0,2,0,181,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009798,Apateu,2837,1310,48,12,1,0,0,0,39,12,5,421,290,18,1,6,93,0,13,3,4,0,112,5,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,214,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009832,Archiş,1271,747,21,3,0,4,0,0,14,11,4,335,130,9,3,4,20,0,6,4,0,0,33,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,137,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009887,Bata,905,434,6,3,0,0,0,0,22,5,5,75,117,1,3,1,38,0,4,1,1,2,26,0,2,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,114,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009930,Beliu,2678,1364,28,11,11,1,0,0,55,12,13,221,340,26,0,29,71,0,12,2,6,1,58,7,4,0,1,0,0,2,0,1,0,1,0,1,0,1,0,0,0,444,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZZA,AFRICA DE SUD,86,86,0,0,0,0,0,0,35,3,1,15,6,2,4,1,10,1,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZDZ,ALGERIA,12,12,2,1,0,0,0,0,3,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZAO,ANGOLA,19,19,0,2,0,0,0,0,5,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZAR,ARGENTINA,22,22,0,0,0,0,2,0,11,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZAM,ARMENIA,32,32,0,0,0,0,0,0,15,1,0,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZAU,Australia,808,814,8,3,1,6,3,3,363,23,7,34,123,22,43,3,82,7,23,12,1,1,37,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZAT,AUSTRIA,26929,26962,368,74,23,14,80,23,4251,382,513,792,8918,978,414,60,4852,57,432,151,30,28,3714,532,21,5,17,9,7,6,8,4,2,21,6,2,5,19,87,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZAZ,AZERBAIDJAN,16,16,0,0,1,0,0,0,4,2,0,3,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZBE,BELGIA,34365,34356,191,55,31,15,105,62,6554,481,294,1255,10680,1343,977,74,5219,121,294,115,41,53,5359,855,6,8,6,5,13,9,9,14,5,17,5,9,6,33,8,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZBA,BOSNIA ȘI HERȚEGOVINA,366,366,4,0,0,0,1,2,68,4,0,56,118,6,15,3,11,3,1,0,0,2,63,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZBR,BRAZILIA,79,81,0,0,0,1,0,0,25,1,3,30,2,2,12,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZBG,BULGARIA,140,140,3,0,0,0,0,0,65,0,3,23,15,3,15,1,2,1,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZCA,Canada,6699,6721,27,18,3,14,12,13,2968,230,117,385,1284,126,115,13,816,19,103,23,7,6,364,28,2,0,6,0,1,0,1,3,0,2,0,3,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZCU,CUBA,5,5,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZDK,DANEMARCA,10201,10208,41,12,5,3,22,25,2961,145,219,275,2063,980,556,22,1160,44,73,33,16,9,1203,305,1,2,1,1,6,0,3,3,2,4,1,6,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZEG,EGIPT,60,60,0,0,0,0,1,0,17,1,3,14,4,2,3,0,9,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZCH,ELVEȚIA,8720,8772,35,11,1,9,8,10,3477,185,638,299,1361,505,411,12,787,26,52,30,7,5,741,108,1,1,1,3,7,2,3,0,0,3,3,2,0,7,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZAE,United Arab Emirates,1358,1359,4,1,1,1,1,1,728,35,25,109,133,102,57,3,59,7,5,2,1,0,59,13,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZEE,ESTONIA,112,112,1,0,0,0,0,1,58,4,2,17,4,8,7,1,4,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZET,ETIOPIA,9,9,0,0,0,0,0,0,1,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZRU,FEDERAȚIA RUSĂ,79,79,0,1,0,0,0,1,27,3,0,12,11,3,1,0,7,1,0,0,1,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZPH,FILIPINE,36,36,0,1,0,0,0,0,18,0,0,7,4,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROZZFI,FINLANDA,1069,1070,8,5,0,3,2,5,358,17,27,25,202,93,57,3,118,4,7,3,1,4,109,13,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
