gisco_id,name,registered,turnout,invalid,blank,PSD,USR+,PRO,UDMR/RMDSZ,PNL,ALDE,Prodemo,PMP,PSR,PSDI,PRU,UNPR,BUN,Tudoran,AUR,Costea [Peter Costea]
RO_120824,Săvineşti,5166,2272,112,0,616,347,211,48,550,69,23,150,12,8,18,16,10,30,32,20
RO_011842,Savarsin,2389,1266,32,0,270,129,272,16,369,26,7,80,7,0,7,3,0,5,11,32
RO_059327,Savadisla,3512,2544,53,0,181,357,72,1106,556,42,8,71,4,5,6,4,3,6,8,62
RO_135654,Talea,870,578,13,0,177,101,45,5,139,33,3,41,3,5,3,4,2,3,1,0
RO_154521,Talpa,1456,1277,33,0,945,40,17,4,178,30,0,14,8,2,3,1,0,1,1,0
RO_025692,Tamasi,2424,1259,85,0,628,106,32,19,263,41,10,31,10,5,8,4,1,5,6,5
RO_166182,Tanacu,1574,639,33,0,211,51,35,10,198,58,3,20,3,3,1,4,2,6,0,1
RO_099441,Tansa,2412,990,57,0,253,53,26,2,529,19,4,17,2,6,2,2,4,3,5,6
RO_031565,Tarcea,2107,867,59,0,68,20,8,632,57,5,2,5,0,2,3,0,1,1,2,2
RO_124493,Tarcău,2866,1412,40,0,297,276,109,11,388,53,21,97,10,12,9,15,19,21,24,10
RO_139009,Tarna Mare,3101,1023,43,0,230,45,49,21,579,18,4,20,2,1,2,0,1,0,1,7
RO_012457,Taut,1356,748,30,0,153,62,29,7,333,45,5,63,2,1,2,3,2,1,1,9
RO_124616,Tazlău,2268,808,44,0,173,130,44,7,280,17,3,28,5,5,10,32,3,11,14,2
RO_124563,Taşca,2198,1054,47,0,302,135,124,6,223,43,11,76,7,11,11,7,6,22,18,5
RO_034985,Teaca,4507,1928,100,0,490,237,65,113,691,44,25,69,14,12,10,8,0,8,16,26
RO_074322,Teasc,2540,1393,29,0,319,152,21,2,639,143,6,60,3,2,0,6,1,6,3,1
RO_019212,Teiu,1102,620,34,0,328,58,34,4,88,19,3,30,6,6,2,0,2,2,4,0
RO_135725,Teişani,3046,1496,38,0,284,274,90,9,512,59,16,106,7,9,10,18,5,17,20,22
RO_035054,Telciu,4856,1907,71,0,205,187,92,38,682,489,13,85,4,4,7,6,3,12,6,3
RO_135789,Telega,4650,2378,56,0,460,500,150,24,646,185,14,202,12,14,21,21,10,17,36,10
RO_082396,Telesti,2277,1349,21,0,679,81,101,13,179,150,13,61,16,7,5,3,0,5,11,4
RO_042058,Teliu,3206,1442,76,0,259,156,51,162,541,104,3,44,6,7,2,6,3,6,10,4
RO_086936,Teliucu Inferior,2087,1128,35,0,270,155,57,9,421,73,7,38,3,3,3,1,2,3,6,42
RO_139054,Terebeşti,1429,659,31,0,193,54,52,26,130,73,2,17,1,2,1,35,2,3,0,37
RO_054270,Teregova,3309,1844,56,0,1030,67,174,5,402,17,11,35,10,9,2,7,1,2,5,11
RO_158859,Teremia Mare,3742,1332,47,0,127,226,86,45,536,33,6,96,9,3,9,8,2,9,22,68
RO_074359,Terpezita,1240,1076,49,0,575,50,36,4,133,51,3,133,7,4,2,21,0,2,6,0
RO_074411,Teslui,1825,1126,44,0,678,67,37,9,192,42,3,19,4,2,3,9,2,6,7,2
RO_129380,Teslui,2107,1188,41,0,625,82,52,8,215,97,3,28,4,1,2,5,0,7,12,6
RO_173855,Tetoiu,1975,891,28,0,273,53,88,6,273,70,8,55,10,3,1,18,0,2,1,2
RO_129460,Tia Mare,3567,1763,70,0,1057,156,43,11,242,96,3,47,7,8,6,9,3,3,0,2
RO_044177,Tichilesti,3041,1200,70,0,263,106,116,7,511,23,14,33,7,5,9,4,6,6,15,5
RO_042076,Ticusu,777,394,11,0,60,58,42,29,147,24,4,6,7,0,0,0,0,1,1,4
RO_054305,Ticvaniu Mare,1526,643,35,0,208,45,25,7,146,43,2,118,1,3,1,2,2,2,1,2
RO_019249,Tigveni,2709,1151,80,0,476,77,101,4,290,13,10,39,3,6,20,2,2,6,16,6
RO_035090,Tiha Bargaului,5146,2420,103,0,472,229,63,14,1266,25,23,147,11,7,12,6,6,9,18,9
RO_031716,Tileagd,5629,2474,71,0,366,211,58,332,1117,87,5,58,10,4,10,5,0,4,13,122
RO_145907,Tilişca,1163,663,19,0,90,69,9,4,422,25,2,14,0,2,1,1,0,1,4,0
RO_124661,Timişeşti,3263,1468,102,0,565,177,110,11,315,49,10,50,6,11,4,8,7,14,18,11
RO_031789,Tinca,6140,2675,108,0,454,149,102,277,1080,108,9,114,14,9,11,5,5,14,13,203
RO_135850,Tinosu,1981,938,36,0,145,137,49,5,416,28,6,55,7,9,2,5,2,10,10,16
RO_139107,Tiream,1914,689,13,0,89,33,27,254,130,92,2,26,1,2,4,3,2,2,0,9
RO_049643,Tisau,3781,1912,106,0,448,247,222,10,527,160,14,76,11,14,3,11,5,15,31,12
RO_174496,Titeşti,604,404,19,0,66,18,16,3,231,16,1,28,1,1,1,1,0,0,2,0
RO_032201,Toboliu,1685,818,22,0,130,90,63,9,414,42,5,19,5,2,5,0,1,1,7,3
RO_039266,Todireni,2796,998,60,0,327,45,59,6,322,73,25,36,8,3,4,4,3,8,7,8
RO_099539,Todiresti,3830,1196,65,0,261,81,58,15,412,171,7,29,12,3,5,30,3,10,16,18
RO_150524,Todireşti,4445,2007,77,0,495,145,183,23,779,59,13,98,10,8,7,7,48,26,16,13
RO_166413,Todireşti,2569,1082,67,0,374,127,61,12,272,59,12,33,8,5,8,13,3,17,4,7
RO_086453,Tomeşti,2164,1115,17,0,6,7,4,1067,8,2,1,1,0,0,0,0,1,1,0,0
RO_091447,Tomesti,860,509,11,0,121,43,34,3,251,19,5,14,2,1,0,2,1,0,2,0
RO_095293,Tomesti,11495,5444,179,0,873,1475,355,43,1443,153,34,363,31,17,53,48,13,224,99,41
RO_158895,Tomeşti,1748,1039,45,0,213,121,44,15,439,59,2,38,5,3,0,5,3,4,4,39
RO_159473,Tomnatic,3081,1036,68,0,319,149,20,17,349,9,4,42,9,1,2,2,5,8,4,28
RO_135896,Tomşani,3562,1823,52,0,627,321,89,10,370,90,15,139,14,8,12,17,2,21,21,15
RO_173935,Tomşani,3155,1699,70,0,629,136,108,8,413,94,10,98,16,8,11,4,1,11,10,6
RO_063045,Topalu,1418,588,4,0,151,37,16,4,310,22,3,24,3,2,4,2,1,2,3,0
RO_129503,Topana,578,540,22,0,319,31,13,2,75,40,1,20,2,2,1,7,1,2,2,0
RO_054387,Toplet,2184,836,40,0,200,74,74,8,296,17,5,66,8,4,4,11,2,5,8,14
RO_049769,Topliceni,3600,1768,97,0,678,93,231,12,399,114,18,67,12,5,5,2,2,12,12,9
RO_091535,Toplita,641,458,5,0,121,50,33,8,167,49,6,13,2,1,0,1,0,1,0,1
RO_161384,Topolog,3528,1709,103,0,550,153,88,17,574,89,15,62,12,10,9,4,2,10,7,4
RO_158966,Topolovăţu Mare,2130,1263,49,0,131,257,71,21,395,150,4,121,6,3,9,14,2,5,7,18
RO_154709,Toporu,1469,1163,39,0,825,37,36,3,107,77,1,23,1,1,4,2,1,0,4,2
RO_063072,Topraisar,4833,2281,89,0,471,379,183,24,648,84,20,215,23,13,16,19,11,46,22,18
RO_159035,Tormac,2311,1020,37,0,109,151,19,179,395,35,2,36,3,2,2,12,1,5,4,28
RO_063189,Tortoman,1457,549,27,0,147,109,30,7,153,23,1,19,6,4,6,4,2,5,3,3
RO_091624,Totesti,1562,1214,31,0,795,64,65,14,120,26,5,27,5,4,1,0,2,8,1,46
RO_025861,Traian,2571,1022,56,0,153,155,28,11,478,37,3,42,4,3,6,5,1,10,18,12
RO_044202,Traian,2702,1088,41,0,488,66,161,12,202,13,10,49,7,8,7,5,2,4,12,1
RO_179702,Traian,2486,1041,87,0,540,45,45,13,236,20,7,16,9,7,2,0,2,2,3,7
RO_129567,Traian,2495,1203,52,0,547,101,37,3,290,107,9,30,6,3,2,4,0,2,8,2
RO_154736,Traian,1470,843,31,0,475,55,44,5,164,7,5,25,6,4,6,2,1,5,3,5
RO_159071,Traian Vuia,1753,1032,35,0,131,252,49,14,237,141,6,78,3,7,0,18,3,5,3,50
RO_179631,Treznea,834,528,11,0,165,112,23,4,160,11,1,21,0,2,0,4,1,1,0,12
RO_099600,Trifesti,2914,1123,81,0,217,68,34,8,592,44,4,38,4,3,4,3,4,14,5,0
RO_124723,Trifeşti,4132,1614,62,0,488,126,55,15,704,36,5,48,5,7,9,6,4,27,7,10
RO_059693,Tritenii De Jos,3819,1594,43,0,265,174,64,116,708,98,7,66,14,6,5,2,1,5,8,12
RO_154754,Trivalea-Moşteni,2116,1075,44,0,724,60,33,2,136,19,2,32,6,1,4,2,2,3,5,0
RO_154790,Troianul,2340,1339,60,0,442,60,66,4,556,51,15,43,9,8,7,1,4,5,7,1
RO_039328,Trusesti,4336,1834,75,0,566,143,126,9,634,97,10,50,8,4,10,9,4,33,25,31
RO_044257,Tudor Vladimirescu,1746,934,62,0,353,54,193,10,171,14,10,30,6,4,4,8,2,4,7,2
RO_077313,Tudor Vladimirescu,4326,2036,97,0,587,230,114,23,604,84,11,164,12,6,10,18,3,17,35,21
RO_039391,Tudora,3973,1187,70,0,400,83,77,11,375,43,17,31,9,2,8,8,4,8,32,9
RO_129585,Tufeni,2192,930,39,0,381,71,42,6,253,67,3,33,4,2,5,2,3,1,6,12
RO_044300,Tufesti,4208,1579,78,0,508,140,152,10,558,26,14,41,10,4,5,6,4,10,7,6
RO_031841,Tulca,2162,1107,44,0,219,105,74,13,489,25,7,14,4,4,0,1,0,5,7,96
RO_086133,Tulghes,2635,979,36,0,183,107,58,202,280,22,5,33,3,3,5,7,2,9,17,7
RO_178117,Tulnici,3371,1706,125,0,499,141,57,8,706,27,6,68,6,9,1,9,2,10,22,10
RO_077331,Tulucesti,6364,2598,124,0,641,498,136,42,711,93,22,151,25,16,27,22,8,40,26,16
RO_105570,Tunari,5009,4244,109,0,761,1202,192,19,1450,86,20,213,15,14,13,22,6,29,62,31
ROZZTN,TUNISIA,0,91,2,0,11,38,9,0,10,4,1,8,1,1,0,2,0,2,2,0
RO_124750,Tupilaţi,1772,977,71,0,396,97,33,12,230,30,8,44,3,11,4,4,5,12,14,3
RO_082555,Turburea,3485,2078,68,0,1166,168,83,7,415,85,12,36,12,6,2,3,2,5,6,2
ROZZTR,TURCIA,0,949,7,0,73,500,57,12,163,14,4,53,6,4,6,4,1,11,22,12
RO_078089,Turcineşti,1832,1025,25,0,225,68,118,4,460,38,16,45,3,1,4,5,1,4,3,5
RO_161464,Turcoaia,2685,1018,29,0,311,103,137,6,243,40,13,89,10,6,5,8,0,1,16,1
RO_091688,Turdas,1686,930,41,0,231,110,38,12,371,36,7,34,6,1,4,7,3,6,11,12
RO_059764,Tureni,1806,1095,38,0,97,251,34,209,356,21,3,48,5,1,1,5,2,7,7,10
RO_064871,Turia,3135,1299,65,0,19,17,9,1145,21,6,1,6,1,0,3,3,2,0,1,0
ROZZTM,TURKMENISTAN,0,16,1,0,1,9,0,0,2,0,0,2,0,0,0,0,1,0,0,0
RO_145934,Turnu Roşu,1920,1256,40,0,131,335,33,13,528,90,7,35,7,3,1,9,3,6,9,6
RO_054412,Turnu Ruieni,2789,1443,31,0,339,86,256,4,468,39,20,105,3,2,5,7,1,8,9,60
RO_139214,Turulung,3412,1136,66,0,137,35,75,656,117,10,3,10,7,4,1,2,1,2,1,9
RO_139170,Turţ,6442,1909,89,0,387,162,189,22,863,64,5,41,11,6,7,6,4,4,10,39
RO_166529,Tutova,3065,1390,81,0,441,245,71,21,365,61,15,38,11,4,4,5,5,14,8,1
RO_060721,Tuzla,5985,3184,99,0,406,732,322,22,943,110,38,328,14,10,20,22,5,41,49,23
RO_086188,Tusnad,1710,880,32,0,13,12,4,789,11,7,1,2,0,1,1,0,2,1,4,0
RO_178046,Tâmboeşti,2387,1262,99,0,220,50,34,3,783,11,7,24,4,0,2,1,3,4,9,8
RO_113732,Tâmna,2438,1254,42,0,518,67,112,5,340,121,6,19,6,5,1,2,0,2,8,0
RO_025825,Targu Trotus,4515,1947,102,0,384,439,103,54,538,125,13,99,15,6,14,16,5,14,9,11
RO_062985,Targusor,1339,678,19,0,219,94,55,6,190,7,2,59,2,5,7,2,1,3,3,4
RO_130892,Târgşoru Vechi,8448,4261,137,0,559,994,155,29,1648,107,13,205,25,22,30,25,9,52,51,200
RO_035152,Tarlisua,2743,1554,47,0,743,77,22,7,571,35,5,25,5,7,1,0,1,1,3,4
RO_143646,Târnava,2513,1062,30,0,136,191,31,6,511,19,5,96,3,1,3,1,2,2,6,19
RO_012509,Tarnova,4938,3000,79,0,454,153,58,8,1625,364,6,89,3,3,4,4,5,8,9,127
RO_054350,Tarnova,1372,592,21,0,139,45,43,4,279,11,3,24,7,0,0,1,0,3,3,9
RO_139143,Târşolţ,2490,453,15,0,31,43,20,1,304,2,4,28,1,0,3,0,1,0,0,0
RO_166235,Tăcuta,2430,1000,43,0,239,65,14,3,498,79,3,27,5,3,4,2,3,8,0,4
RO_074956,Tălpaş,996,517,27,0,264,28,15,4,129,15,3,18,2,2,2,2,1,2,0,3
RO_105455,Tămădău Mare,1953,863,43,0,300,148,54,6,187,23,3,46,8,8,7,3,6,8,7,6
RO_124634,Tămăşeni,7860,2624,112,0,329,1122,63,51,715,61,12,29,27,8,14,17,9,21,20,14
RO_032153,Tămăşeu,1687,926,21,0,56,31,13,665,104,3,1,10,0,1,0,1,3,0,4,13
RO_177879,Tănăsoaia,1704,862,45,0,345,66,33,5,299,21,2,22,6,1,1,6,0,3,5,2
RO_031609,Tarcaia,1654,1200,17,0,442,81,17,428,122,28,0,8,9,4,2,2,0,4,0,36
RO_042003,Tarlungeni,7474,4022,193,0,530,796,122,723,1155,140,28,134,14,22,22,25,10,35,32,41
RO_105534,Tărtăşeşti,4196,2862,109,0,1005,495,174,19,652,76,22,174,11,7,20,20,10,30,21,17
RO_135681,Tătaru,725,480,22,0,57,52,11,0,174,113,4,31,3,1,1,2,0,1,6,2
RO_129317,Tătuleşti,722,782,10,0,477,49,41,4,94,22,2,64,4,1,0,7,0,3,2,2
RO_068921,Tatarani,4254,2403,76,0,1072,195,307,10,496,42,28,99,13,8,3,19,7,9,13,6
RO_166315,Tătărăni,1606,566,36,0,139,45,48,6,148,95,3,14,3,3,3,10,2,5,4,2
RO_177986,Tătăranu,3761,1940,76,0,837,157,63,17,615,63,8,43,11,6,8,9,4,6,10,7
RO_099478,Tatarusi,4467,1759,79,0,831,110,120,9,411,40,19,51,6,7,8,11,2,17,23,15
RO_025745,Tatarasti,1901,1004,71,0,525,22,40,10,224,23,5,59,2,4,2,2,0,3,8,4
RO_154585,Tătărăştii de Jos,2652,1366,48,0,897,50,28,0,248,34,3,24,5,4,5,2,1,11,3,3
RO_154665,Tătărăştii de Sus,2288,1438,46,0,404,42,28,4,838,13,2,30,6,1,4,5,4,6,1,4
RO_119858,Tăureni,777,454,9,0,251,36,13,6,118,2,3,4,4,0,2,0,0,1,1,4
RO_031654,Tauteu,3476,1465,37,0,246,70,54,520,383,37,8,29,1,6,7,2,1,5,10,49
RO_042101,Ucea,1852,1020,26,0,104,157,37,4,609,27,11,27,2,1,3,3,1,5,2,1
ROZZUA,UCRAINA,0,448,6,0,158,127,21,2,53,8,0,28,1,0,1,3,1,8,14,17
RO_019392,Uda,1578,681,16,0,231,27,57,3,238,33,5,44,4,5,5,1,1,2,2,7
RO_155154,Uda-Clocociov,1248,758,42,0,464,31,15,4,154,6,2,23,2,3,5,1,1,1,2,2
RO_150588,Udeşti,6131,2866,117,0,822,215,150,20,945,84,20,212,14,13,9,9,4,26,21,185
RO_031921,Uileacu De Beius,1717,1143,29,0,528,50,31,156,249,31,1,21,4,4,2,0,3,2,4,28
RO_159142,Uivar,2471,1008,39,0,188,180,85,86,297,24,4,48,6,4,6,3,3,6,8,21
RO_086222,Ulies,906,452,15,0,6,8,2,400,13,3,1,1,0,1,0,0,0,0,1,1
RO_068976,Uliesti,3260,1732,59,0,523,108,94,2,772,31,5,85,4,8,10,12,0,6,7,5
RO_150702,Ulma,1687,649,37,0,200,33,25,12,251,13,4,39,3,3,4,4,4,8,4,5
RO_049894,Ulmeni,2565,1267,67,0,407,102,166,8,310,53,10,68,14,3,6,6,3,14,14,16
RO_105605,Ulmeni,3972,1635,126,0,619,111,85,7,513,65,5,41,4,8,2,8,8,13,16,4
RO_065501,Ulmi,3783,2091,77,0,567,330,301,17,483,35,22,112,13,8,18,18,5,31,22,28
RO_105623,Ulmi,6056,3185,118,0,811,547,136,39,902,258,18,201,18,13,22,23,9,23,30,17
RO_044328,Ulmu,3049,1367,72,0,454,44,98,4,613,18,6,34,3,5,5,4,2,3,2,0
RO_094606,Ulmu,1094,736,26,0,154,37,27,2,426,14,2,32,1,0,1,2,1,3,3,5
RO_077402,Umbraresti,5880,2223,133,0,755,216,89,32,613,174,14,103,23,5,6,12,4,16,21,7
ROZZHU,UNGARIA,0,1977,25,0,50,916,46,513,275,32,2,49,4,1,5,4,4,11,28,12
RO_019560,Ungheni,2267,1132,54,0,636,84,99,16,160,19,4,42,2,4,1,2,2,0,5,2
RO_096003,Ungheni,3475,1562,68,0,329,336,123,20,423,40,10,97,23,6,10,17,2,30,17,11
RO_042156,Ungra,1681,675,39,0,297,35,28,12,196,22,10,22,1,2,1,4,1,2,3,0
RO_059880,Unguras,2226,1115,34,0,102,48,12,661,200,25,3,18,1,2,1,1,2,2,1,2
RO_025932,Ungureni,2887,1278,114,0,682,78,32,20,256,18,6,30,11,7,11,3,3,4,3,0
RO_039417,Ungureni,5111,1598,67,0,529,98,87,8,610,54,21,41,12,8,9,5,7,12,19,11
RO_050549,Unguriu,1878,1021,56,0,264,135,114,5,196,140,11,31,11,5,7,9,0,17,14,6
RO_008158,Unirea,3977,1682,60,0,270,206,60,196,685,30,18,67,9,4,8,6,3,8,22,30
RO_044355,Unirea,1909,814,43,0,221,57,84,7,329,8,4,15,5,2,3,1,2,9,13,11
RO_094651,Unirea,2303,1088,44,0,460,71,51,11,371,10,3,30,4,3,7,3,3,8,7,2
RO_074536,Unirea,3028,1786,79,0,985,107,44,14,446,17,3,44,4,10,8,4,0,10,7,4
RO_039532,Unteni,2156,830,44,0,319,48,51,4,264,24,4,29,5,4,3,1,2,9,14,5
RO_082733,Urdari,2573,1640,40,0,691,58,50,4,407,333,11,36,3,1,0,1,0,1,3,1
RO_124849,Urecheni,3256,1270,87,0,572,113,54,7,207,66,7,40,10,11,3,15,7,19,11,41
RO_026029,Urechesti,3084,1348,101,0,335,122,110,5,510,45,6,47,6,12,13,4,4,11,9,8
RO_178279,Urecheşti,2268,1091,45,0,210,85,41,7,582,23,3,53,4,2,4,3,3,12,9,5
RO_035269,Uriu,3004,1592,31,0,383,221,44,140,494,45,8,125,7,2,5,1,1,6,9,70
RO_035312,Urmenis,1457,670,52,0,192,51,25,21,188,74,5,29,8,1,0,0,2,8,7,7
ROZZUY,URUGUAY,0,30,1,0,4,17,0,0,2,4,0,0,0,0,0,0,0,0,0,2
RO_129629,Urzica,1771,1233,35,0,375,30,16,1,715,33,5,12,2,2,1,1,1,1,2,1
RO_139250,Urziceni,1239,610,11,0,20,36,4,466,36,28,0,4,0,0,1,0,1,1,1,1
RO_074554,Urzicuta,2246,915,52,0,529,49,36,8,132,34,2,38,6,4,2,12,1,5,3,2
RO_010765,Ususău,1046,513,12,0,121,44,16,11,199,24,2,47,4,2,5,1,1,4,0,20
ROZZUZ,UZBEKISTAN,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_059942,Vad,1584,1240,27,0,207,103,31,9,745,45,7,20,0,3,0,0,2,2,3,36
RO_031976,Vadu Crisului,3190,1627,43,0,213,180,57,209,717,63,7,28,3,0,5,2,1,1,12,86
RO_106648,Vadu Izei,2441,971,26,0,289,105,29,9,395,22,3,50,10,7,7,6,1,6,1,5
RO_150766,Vadu Moldovei,3742,1713,75,0,642,131,105,7,495,55,16,120,12,7,7,5,4,7,16,9
RO_008229,Vadu Moţilor,1127,530,11,0,110,24,102,1,210,15,7,37,6,1,1,1,1,0,2,1
RO_049956,Vadu Pasii,7995,4052,197,0,771,402,228,14,1261,850,21,96,20,15,23,19,38,26,54,17
RO_136269,Vadu Săpat,1356,600,31,0,147,89,43,3,193,16,2,47,2,5,4,3,2,4,4,5
RO_174021,Vaideeni,3233,1611,45,0,614,131,58,11,526,51,4,73,4,6,8,7,2,11,12,2
RO_142952,Valcău de Jos,2453,1273,42,0,191,275,38,37,570,62,2,13,9,3,5,3,1,3,4,15
RO_105712,Valea Argovei,1896,849,47,0,201,108,58,7,296,41,5,40,9,4,4,4,0,9,11,5
RO_109354,Valea Chioarului,1668,984,35,0,324,138,101,8,211,23,12,91,6,1,2,16,0,1,14,1
RO_094688,Valea Ciorii,1458,724,11,0,448,32,24,6,169,8,1,11,4,0,1,3,2,1,2,1
RO_064906,Valea Crisului,1832,828,47,0,27,16,7,707,12,2,1,3,0,1,1,1,0,2,1,0
RO_135949,Valea Călugărească,8835,4281,156,0,826,829,224,53,878,743,33,279,31,13,32,30,14,52,60,28
RO_019631,Valea Danului,2540,1403,44,0,287,130,337,15,393,21,23,105,5,2,7,7,3,9,11,4
RO_136107,Valea Doftanei,5516,2370,72,0,289,487,93,21,984,73,15,251,16,6,9,21,4,10,5,14
RO_105776,Valea Dragului,2351,1427,64,0,593,112,62,15,391,103,7,51,7,0,3,3,0,4,7,2
RO_019695,Valea Iasului,2383,1229,37,0,252,149,161,7,421,51,15,67,10,6,13,7,1,6,17,9
RO_060026,Valea Ierii,804,478,11,0,78,46,1,4,289,11,0,15,1,2,4,0,0,3,3,10
RO_119974,Valea Largă,2507,778,20,0,105,63,14,7,492,31,3,25,1,3,0,5,0,1,4,4
RO_008354,Valea Lungă,2456,1262,36,0,143,112,64,11,770,35,4,25,2,2,1,5,3,8,16,25
RO_069063,Valea Lunga,3960,2108,68,0,569,331,210,26,543,59,15,209,5,10,10,16,5,16,8,8
RO_100353,Valea Lupului,7345,4548,68,0,450,2040,269,7,875,87,41,259,15,5,25,32,5,195,78,88
RO_065099,Valea Mare,933,349,15,0,70,47,8,5,129,31,0,10,4,4,9,8,0,1,6,2
RO_069170,Valea Mare,1799,1151,36,0,568,92,98,7,233,31,5,44,1,3,5,5,1,11,6,5
RO_129656,Valea Mare,2977,1646,65,0,783,88,135,10,355,99,19,55,5,5,6,4,4,8,3,2
RO_174085,Valea Mare,2063,877,28,0,327,83,36,9,297,26,4,34,7,1,4,1,1,3,7,9
RO_013524,Valea Mare Pravat,3319,1789,111,0,626,229,123,14,434,58,8,121,7,1,11,6,5,18,10,7
RO_150891,Valea Moldovei,2926,1103,140,0,372,29,160,8,292,21,8,30,14,5,1,5,2,13,2,1
RO_105794,Valea Măcrişului,1364,554,36,0,232,46,39,4,112,11,1,37,9,3,4,9,0,9,0,2
RO_077475,Valea Marului,2971,1077,78,0,394,111,37,11,319,53,4,32,9,6,3,7,2,3,6,2
RO_161482,Valea Nucarilor,2882,1356,91,0,396,166,205,12,292,37,14,58,13,10,11,11,3,14,18,5
RO_050022,Valea Ramnicului,4672,2263,88,0,949,174,205,12,581,57,23,61,20,8,10,3,9,12,41,10
RO_050068,Valea Salciei,577,325,9,0,209,10,16,2,49,17,1,5,2,1,1,0,0,0,3,0
RO_026083,Valea Seaca,2865,1479,103,0,867,71,38,9,286,34,2,32,4,4,7,3,0,6,9,4
RO_099968,Valea Seaca,4961,1843,93,0,539,216,155,18,544,36,7,67,19,7,11,37,4,42,32,16
RO_074581,Valea Stanciului,4288,2066,101,0,1148,129,56,13,395,94,5,81,9,10,2,3,2,10,7,1
RO_178313,Valea Sării,1673,861,39,0,302,58,35,7,320,50,3,17,3,4,3,1,2,2,11,4
RO_161561,Valea Teilor,1131,480,41,0,79,32,23,4,136,124,7,24,3,3,0,0,1,0,3,0
RO_124885,Valea Ursului,3062,1277,123,0,723,50,37,14,236,24,12,19,6,6,5,2,4,7,7,2
RO_145961,Valea Viilor,1805,767,23,0,141,105,26,9,378,17,3,35,1,1,1,4,2,5,3,13
RO_139287,Valea Vinului,1612,861,29,0,285,84,53,14,280,45,4,41,4,6,2,4,0,5,3,2
RO_063125,Valu Lui Traian,12780,7222,269,0,1210,1891,429,51,1961,206,43,648,51,28,46,60,24,110,123,72
RO_139330,Vama,3343,1072,41,0,105,74,26,361,370,34,2,16,3,7,3,5,2,5,8,10
RO_150935,Vama,4961,2080,87,0,336,304,126,16,816,77,13,155,13,10,15,10,14,32,31,25
RO_042183,Vama Buzaului,2773,1388,86,0,325,256,51,16,455,66,5,62,11,7,11,13,3,9,10,2
RO_159213,Variaş,5253,2605,127,0,248,618,815,66,449,41,54,55,19,8,15,10,5,18,27,30
RO_105829,Vasilaţi,3265,1341,68,0,466,158,63,21,423,27,3,51,9,10,11,10,0,5,9,7
RO_150980,Vatra Moldoviţei,3579,1441,60,0,267,121,108,9,673,39,5,89,7,6,11,6,4,13,21,2
RO_091795,Vata De Jos,3083,1518,53,0,514,145,139,17,427,113,16,51,10,2,6,4,2,11,4,4
RO_019793,Vedea,2948,1465,42,0,529,169,126,17,310,43,6,179,6,8,7,6,0,7,8,2
RO_105909,Vedea,2172,1000,37,0,306,44,28,4,346,207,2,13,4,1,3,2,0,0,3,0
RO_154852,Vedea,2304,1980,71,0,1552,70,24,4,191,12,2,25,6,6,0,2,1,3,6,3
RO_074616,Vela,1473,1234,27,0,887,44,45,5,170,22,3,11,2,5,1,1,0,2,2,1
ROZZVE,VENEZUELA,0,32,0,0,0,7,0,0,24,1,0,0,0,0,0,0,0,0,0,0
RO_074705,Verbita,1030,392,28,0,182,18,46,5,66,22,0,12,3,1,3,5,0,1,0,0
RO_151022,Vereşti,5636,1936,111,0,508,140,112,18,597,39,19,160,13,11,16,3,11,46,17,115
RO_129816,Verguleasa,2222,1360,58,0,741,91,89,2,217,69,10,60,11,6,1,2,1,0,2,0
RO_054537,Vermes,1293,762,16,0,332,44,82,6,203,7,9,20,6,3,4,1,1,1,1,26
RO_050102,Vernesti,7490,3339,161,0,809,433,341,18,762,432,36,152,17,12,19,14,3,32,81,17
RO_139358,Vetiş,4381,1787,50,0,131,213,88,701,346,174,2,43,3,2,1,2,0,5,5,21
RO_166672,Vetrişoaia,2481,1004,61,0,250,90,25,8,469,54,6,21,2,5,1,1,3,4,3,1
RO_120174,Veţca,581,329,14,0,8,4,1,286,9,2,1,1,0,1,1,0,0,1,0,0
RO_091982,Vetel,2399,1321,57,0,333,212,93,26,362,59,11,69,5,1,6,13,1,20,11,42
RO_151077,Vicovu de Jos,5147,1797,64,0,646,161,95,4,555,47,20,91,7,13,9,3,1,12,18,51
RO_159259,Victor Vlad Delamarina,2311,1163,45,0,329,188,60,13,345,29,6,75,7,2,10,22,4,4,1,23
RO_044435,Victoria,2918,1183,61,0,384,49,58,6,567,19,4,19,0,3,1,6,1,2,2,1
RO_100004,Victoria,3430,1280,74,0,288,127,57,9,560,15,4,79,6,6,4,7,4,14,9,15
RO_008425,Vidra,1320,643,16,0,113,26,46,5,267,18,9,55,1,1,1,61,2,0,5,17
RO_105936,Vidra,7105,3705,146,0,763,532,112,10,1595,81,13,199,9,11,16,107,5,42,39,25
RO_178377,Vidra,5888,2760,174,0,962,161,95,13,1116,45,12,82,9,6,13,10,3,14,37,8
ROZZVN,VIETNAM,0,58,0,0,7,36,1,1,5,2,0,1,0,0,1,2,1,1,0,0
RO_139394,Viile Satu Mare,3015,1594,68,0,151,163,105,703,293,44,6,30,5,2,2,3,0,1,5,13
RO_032045,Viisoara,1049,708,11,0,22,15,9,567,65,4,5,4,0,2,0,3,0,1,0,0
RO_039658,Viisoara,1539,599,26,0,224,44,92,6,113,17,22,19,8,2,5,5,3,5,5,3
