gisco_id,name,registered,turnout,invalid,blank,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19,KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19,KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19,KOMITET WYBORCZY PRAWICA - ZPOW-601-20/19,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19,KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19,KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19,KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA - ZPOW-601-15/19
PL_1001121231205,Olkusz,38531,25472,212,0,5700,0,1846,2317,59,12569,0,2550,219,0
PL_1001121231206,Trzyciąż,5696,3490,41,0,278,0,171,456,3,2355,0,162,24,0
PL_1001121231207,Wolbrom,18395,11541,133,0,1927,0,748,1076,11,6844,0,729,73,0
PL_1001121231301,Oświęcim,29967,19415,161,0,6567,0,1194,1137,0,7716,0,2640,0,0
PL_1001121231302,Brzeszcze,16723,10998,104,0,2551,0,632,864,0,5516,0,1331,0,0
PL_1001121231303,Chełmek,10149,6438,66,0,2030,0,410,272,0,3035,0,625,0,0
PL_1001121231304,Kęty,26364,17120,175,0,4700,0,1099,1358,0,8461,0,1327,0,0
PL_1001121231305,Osiek,6461,4012,55,0,596,0,276,451,0,2338,0,296,0,0
PL_1001121231306,Oświęcim,14736,10115,95,0,2618,0,597,726,0,4968,0,1111,0,0
PL_1001121231307,Polanka Wielka,3401,2266,31,0,314,0,135,482,0,1176,0,128,0,0
PL_1001121231308,Przeciszów,5396,3370,54,0,715,0,197,384,0,1741,0,279,0,0
PL_1001121231309,Zator,7439,4642,57,0,1099,0,312,324,0,2534,0,316,0,0
PL_1001121201401,Koniusza,7006,3893,55,0,291,0,218,598,0,2528,0,203,0,0
PL_1001121201402,Koszyce,4531,2194,33,0,114,0,107,405,0,1425,0,110,0,0
PL_1001121201403,Nowe Brzesko,4635,2659,49,0,224,0,139,398,0,1701,0,148,0,0
PL_1001121201404,Pałecznica,2850,1613,24,0,29,0,46,567,0,917,0,30,0,0
PL_1001121201405,Proszowice,13165,7474,95,0,805,0,485,1242,0,4376,0,471,0,0
PL_1001121201406,Radziemice,2729,1475,24,0,68,0,76,298,0,956,0,53,0,0
PL_1001121691501,Jordanów,4153,2550,34,0,449,0,226,231,0,1384,0,226,0,0
PL_1001121691502,Sucha Beskidzka,7505,4697,47,0,1316,0,384,407,0,2107,0,436,0,0
PL_1001121691503,Budzów,6737,3768,81,0,359,0,316,324,0,2556,0,132,0,0
PL_1001121691504,Bystra-Sidzina,5334,2864,36,0,246,0,213,262,0,1973,0,134,0,0
PL_1001121691505,Jordanów,8611,4987,50,0,406,0,340,339,0,3645,0,207,0,0
PL_1001121691506,Maków Podhalański,12645,7760,98,0,1257,0,593,622,0,4738,0,452,0,0
PL_1001121691507,Stryszawa,9495,5875,62,0,841,0,424,419,0,3773,0,356,0,0
PL_1001121691508,Zawoja,7436,4277,63,0,604,0,264,314,0,2776,0,256,0,0
PL_1001121691509,Zembrzyce,4482,2757,32,0,529,0,229,260,0,1573,0,134,0,0
PL_1001121241601,Ciężkowice,8812,4965,56,0,295,0,244,856,0,3326,0,188,0,0
PL_1001121241602,Gromnik,6889,3904,55,0,127,0,209,456,0,2975,0,82,0,0
PL_1001121241603,Lisia Góra,11723,7082,84,0,618,0,491,767,0,4826,0,296,0,0
PL_1001121241604,Pleśna,9393,5535,65,0,464,0,325,859,0,3609,0,213,0,0
PL_1001121241605,Radłów,7731,4266,52,0,391,0,318,557,0,2790,0,158,0,0
PL_1001121241606,Ryglice,9083,5152,73,0,424,0,308,486,0,3686,0,175,0,0
PL_1001121241607,Rzepiennik Strzyżewski,5346,3275,38,0,135,0,168,339,0,2516,0,79,0,0
PL_1001121241608,Skrzyszów,11121,6783,81,0,765,0,459,674,0,4518,0,286,0,0
PL_1001121241609,Tarnów,20202,12873,103,0,1853,0,936,1448,0,7745,0,788,0,0
PL_1001121241610,Tuchów,14055,8226,128,0,640,0,509,893,0,5745,0,311,0,0
PL_1001121241611,Wierzchosławice,8534,5296,72,0,597,0,330,815,0,3229,0,253,0,0
PL_1001121241612,Wietrzychowice,3267,1562,25,0,71,0,74,388,0,957,0,47,0,0
PL_1001121241613,Wojnicz,10615,6283,80,0,638,0,504,722,0,4071,0,268,0,0
PL_1001121241614,Zakliczyn,9674,5666,103,0,345,0,377,619,0,3862,0,360,0,0
PL_1001121241615,Żabno,15085,8320,118,0,784,0,476,1408,0,5228,0,306,0,0
PL_1001121241616,Szerzyny,6287,3674,62,0,155,0,192,385,0,2807,0,73,0,0
PL_1001121691701,Zakopane,24278,16236,118,0,5276,0,1185,841,0,7226,0,1590,0,0
PL_1001121691702,Biały Dunajec,5650,2961,37,0,272,0,245,258,0,2059,0,90,0,0
PL_1001121691703,Bukowina Tatrzańska,10611,6127,60,0,944,0,389,356,0,4155,0,223,0,0
PL_1001121691704,Kościelisko,7077,3972,30,0,782,0,362,220,0,2348,0,230,0,0
PL_1001121691705,Poronin,9177,4985,65,0,807,0,443,240,0,3246,0,184,0,0
PL_1001121231801,Andrychów,33905,21667,240,0,4998,0,1591,1642,0,11410,0,1786,0,0
PL_1001121231802,Brzeźnica,8171,4954,67,0,881,0,362,514,0,2728,0,402,0,0
PL_1001121231803,Kalwaria Zebrzydowska,15917,9517,86,0,1821,0,656,1477,0,4840,0,637,0,0
PL_1001121231804,Lanckorona,4873,2810,51,0,474,0,224,284,0,1614,0,163,0,0
PL_1001121231805,Mucharz,3243,2029,22,0,332,0,123,277,0,1144,0,131,0,0
PL_1001121231806,Spytkowice,8092,4870,97,0,675,0,346,531,0,2966,0,255,0,0
PL_1001121231807,Stryszów,5470,3223,48,0,548,0,211,334,0,1858,0,224,0,0
PL_1001121231808,Tomice,6193,3721,59,0,653,0,244,545,0,1967,0,253,0,0
PL_1001121231809,Wadowice,30119,18717,249,0,4919,0,1090,1985,0,9129,0,1345,0,0
PL_1001121231810,Wieprz,9517,6025,77,0,878,0,303,792,0,3699,0,276,0,0
PL_1001121201901,Biskupice,7947,5057,75,0,728,0,381,733,0,2870,0,270,0,0
PL_1001121201902,Gdów,14058,8760,105,0,756,0,731,1779,0,4926,0,463,0,0
PL_1001121201903,Kłaj,8387,5317,62,0,999,0,451,716,0,2652,0,437,0,0
PL_1001121201904,Niepołomice,21744,14529,94,0,3286,0,1319,1678,0,6923,0,1229,0,0
PL_1001121201905,Wieliczka,45781,30190,263,0,8636,0,2344,3286,0,13251,0,2410,0,0
PL_1001121216101,Kraków,607616,432820,2587,0,151854,0,35771,26877,1244,142940,0,65015,6532,0
PL_1001121226201,Nowy Sącz,63838,41452,280,0,9261,0,2888,1991,0,21581,0,5451,0,0
PL_1001121246301,Tarnów,87596,54007,401,0,12420,0,3807,7688,0,23988,0,5703,0,0
PL_1007142270101,Białobrzegi,8176,5294,80,0,1295,0,240,492,0,2811,24,324,28,0
PL_1007142270102,Promna,4466,2597,24,0,219,0,138,486,0,1599,8,107,16,0
PL_1007142270103,Radzanów,3018,1858,24,0,69,0,49,364,0,1288,7,44,13,0
PL_1007142270104,Stara Błotnica,4221,2533,55,0,122,0,89,250,0,1915,19,71,12,0
PL_1007142270105,Stromiec,4441,2396,57,0,204,0,105,177,0,1729,10,100,14,0
PL_1007142270106,Wyśmierzyce,2354,1390,18,0,132,0,70,129,0,999,5,34,3,0
PL_1007142250201,Ciechanów,34850,21461,198,0,4665,0,1093,3160,0,9717,0,2291,337,0
PL_1007142250202,Ciechanów,5663,3104,35,0,490,0,156,412,0,1643,0,327,41,0
PL_1007142250203,Glinojeck,6144,3089,69,0,291,0,184,485,0,1814,0,205,41,0
PL_1007142250204,Gołymin-Ośrodek,3070,1557,33,0,96,0,89,174,0,1086,0,59,20,0
PL_1007142250205,Grudusk,2901,1593,31,0,91,0,56,194,0,1117,0,90,14,0
PL_1007142250206,Ojrzeń,3473,1798,70,0,120,0,90,212,0,1182,0,104,20,0
PL_1007142250207,Opinogóra Górna,4747,2560,47,0,192,0,134,410,0,1584,0,160,33,0
PL_1007142250208,Regimin,4017,2235,45,0,199,0,86,230,0,1528,0,130,17,0
PL_1007142250209,Sońsk,6222,3442,57,0,273,0,171,492,0,2164,0,220,65,0
PL_1007142710301,Garwolin,13266,9068,77,0,1702,24,632,981,0,4705,0,673,274,0
PL_1007142710302,Łaskarzew,3867,2411,41,0,286,8,130,400,0,1419,0,101,26,0
PL_1007142710303,Borowie,4168,2566,30,0,159,6,130,240,0,1884,0,80,37,0
PL_1007142710304,Garwolin,9987,6390,76,0,686,28,412,850,0,3952,0,281,105,0
PL_1007142710305,Górzno,5094,3252,39,0,163,7,156,342,0,2423,0,84,38,0
PL_1007142710306,Łaskarzew,4231,2589,42,0,181,11,149,300,0,1778,0,98,30,0
PL_1007142710307,Maciejowice,5675,3308,52,0,189,10,125,320,0,2432,0,134,46,0
PL_1007142710308,Miastków Kościelny,3775,2358,43,0,142,8,113,244,0,1716,0,69,23,0
PL_1007142710309,Parysów,3208,1847,31,0,61,5,79,193,0,1409,0,46,23,0
PL_1007142710310,Pilawa,8410,5296,64,0,594,23,313,493,0,3504,0,237,68,0
PL_1007142710311,Sobolew,6349,3899,50,0,273,6,197,332,0,2892,0,111,38,0
PL_1007142710312,Trojanów,5840,3652,41,0,159,6,168,336,0,2795,0,125,22,0
PL_1007142710313,Wilga,4282,2545,27,0,304,8,152,369,0,1481,0,162,42,0
PL_1007142710314,Żelechów,6531,4010,60,0,255,9,188,399,0,2896,0,150,53,0
PL_1007142700401,Gostynin,14733,8759,116,0,2291,0,499,798,0,3908,0,1054,93,0
PL_1007142700402,Gostynin,9900,5233,97,0,736,0,246,596,0,3099,0,397,62,0
PL_1007142700403,Pacyna,2932,1598,57,0,70,0,55,248,0,1080,0,68,20,0
PL_1007142700404,Sanniki,4949,2830,40,0,183,0,118,554,0,1817,0,94,24,0
PL_1007142700405,Szczawin Kościelny,4052,2044,32,0,163,0,96,336,0,1295,0,114,8,0
PL_1007141300501,Milanówek,12708,9395,62,0,3307,0,606,633,0,3223,0,1363,201,0
PL_1007141300502,Podkowa Leśna,3100,2510,17,0,1043,0,105,129,0,747,0,438,31,0
PL_1007141300503,Baranów,4191,2576,45,0,366,0,182,290,0,1418,0,204,71,0
PL_1007141300504,Grodzisk Mazowiecki,35523,24993,186,0,6836,0,1615,3528,0,8847,0,3575,406,0
PL_1007141300505,Jaktorów,9503,6480,73,0,1696,0,428,560,0,2838,0,743,142,0
PL_1007141300506,Żabia Wola,6951,4730,40,0,1126,0,325,492,0,1991,0,657,99,0
PL_1007142730601,Belsk Duży,5233,3172,31,0,210,0,223,920,0,1574,17,182,15,0
PL_1007142730602,Błędów,6050,3482,50,0,206,0,229,837,0,1956,19,154,31,0
PL_1007142730603,Chynów,7836,4761,65,0,634,0,335,832,0,2457,21,374,43,0
PL_1007142730604,Goszczyn,2340,1472,13,0,59,0,90,272,0,961,9,61,7,0
PL_1007142730605,Grójec,19765,12748,111,0,2464,0,761,2548,0,5029,102,1610,123,0
PL_1007142730606,Jasieniec,4248,2585,50,0,154,0,252,577,0,1286,12,237,17,0
PL_1007142730607,Mogielnica,7278,4183,76,0,392,0,231,688,0,2548,20,202,26,0
PL_1007142730608,Nowe Miasto nad Pilicą,6454,4081,63,0,255,0,166,915,0,2478,10,178,16,0
PL_1007142730609,Pniewy,3910,2411,46,0,246,0,153,653,0,1117,15,166,15,0
PL_1007142730611,Warka,14957,9497,106,0,1190,0,676,1806,0,4753,52,826,88,0
PL_1007142270701,Garbatka-Letnisko,4593,2694,39,0,432,0,149,238,0,1612,18,182,24,0
PL_1007142270702,Głowaczów,5830,3521,39,0,274,0,171,295,0,2551,20,154,17,0
PL_1007142270703,Gniewoszów,3154,1818,27,0,135,0,97,210,0,1237,10,89,13,0
PL_1007142270704,Grabów nad Pilicą,3212,1895,34,0,169,0,97,143,0,1338,13,93,8,0
PL_1007142270705,Kozienice,23756,14550,138,0,3598,0,775,1028,0,7764,93,1054,100,0
PL_1007142270706,Magnuszew,5590,3416,51,0,325,0,134,376,0,2302,19,186,23,0
PL_1007142270707,Sieciechów,3220,1739,32,0,280,0,77,94,0,1129,18,94,15,0
PL_1007141290801,Legionowo,40164,29246,211,0,10542,0,1529,1895,0,10721,0,3898,450,0
PL_1007141290802,Jabłonna,13963,10218,81,0,3719,0,631,722,0,3387,0,1529,149,0
PL_1007141290803,Nieporęt,11319,8488,67,0,2895,0,474,581,0,3191,0,1125,155,0
PL_1007141290804,Serock,12023,7985,105,0,2121,0,475,555,0,3310,0,1109,310,0
PL_1007141290805,Wieliszew,11638,8266,90,0,2489,0,472,652,0,3347,0,1063,153,0
PL_1007142270901,Chotcza,1938,920,13,0,57,0,49,122,0,623,4,49,3,0
PL_1007142270902,Ciepielów,4534,2402,39,0,143,0,143,348,0,1595,8,107,19,0
PL_1007142270903,Lipsko,9054,4902,67,0,738,0,429,535,0,2636,39,421,37,0
PL_1007142270904,Rzeczniów,3575,1926,34,0,65,0,71,372,0,1299,7,74,4,0
PL_1007142270905,Sienno,4793,2549,30,0,218,0,140,279,0,1690,9,161,22,0
PL_1007142270906,Solec nad Wisłą,4124,2001,28,0,179,0,142,231,0,1189,13,194,25,0
PL_1007142711001,Huszlew,2230,1338,14,0,31,0,68,126,0,1068,0,27,4,0
PL_1007142711002,Łosice,8797,5100,48,0,485,16,358,690,0,3055,0,394,54,0
PL_1007142711003,Olszanka,2359,1543,16,0,29,1,141,167,0,1139,0,42,8,0
PL_1007142711004,Platerów,3912,2054,36,0,100,12,112,385,0,1293,0,99,17,0
PL_1007142711005,Sarnaki,3863,2216,33,0,167,5,153,332,0,1384,0,117,25,0
PL_1007142711006,Stara Kornica,3843,2174,40,0,112,7,172,159,0,1537,0,56,91,0
PL_1007142261101,Maków Mazowiecki,7909,4475,39,0,764,19,269,746,0,2200,0,405,33,0
PL_1007142261102,Czerwonka,2124,1203,18,0,84,3,44,150,0,859,0,42,3,0
PL_1007142261103,Karniewo,4109,2261,31,0,120,3,126,350,0,1516,0,103,12,0
PL_1007142261104,Krasnosielc,5050,2609,60,0,165,10,157,429,0,1655,0,109,24,0
PL_1007142261105,Młynarze,1360,814,22,0,35,3,76,86,0,562,0,24,6,0
PL_1007142261106,Płoniawy-Bramura,4441,2336,32,0,159,6,141,302,0,1567,0,114,15,0
PL_1007142261107,Różan,3581,2064,29,0,231,5,135,252,0,1152,0,253,7,0
PL_1007142261108,Rzewnie,2202,1342,28,0,190,6,46,144,0,870,0,52,6,0
PL_1007142261109,Sypniewo,2605,1571,21,0,77,0,92,257,0,1058,0,58,8,0
PL_1007142261110,Szelków,2906,1668,19,0,110,6,68,276,0,1091,0,83,15,0
PL_1007141291201,Mińsk Mazowiecki,30564,21517,156,0,7333,95,1529,1353,0,8818,0,1987,246,0
PL_1007141291204,Cegłów,4817,3054,43,0,518,13,190,488,0,1578,0,199,25,0
PL_1007141291205,Dębe Wielkie,7940,5068,76,0,1006,22,382,448,0,2696,0,356,82,0
PL_1007141291206,Dobre,4817,2863,40,0,359,11,154,272,0,1824,0,187,16,0
PL_1007141291207,Halinów,12059,8275,75,0,2112,29,732,614,0,3759,0,823,131,0
PL_1007141291208,Jakubów,3942,2399,38,0,266,11,123,279,0,1566,0,98,18,0
PL_1007141291209,Kałuszyn,4595,2767,37,0,489,5,166,244,0,1690,0,117,19,0
PL_1007141291210,Latowicz,4167,2375,40,0,178,6,171,237,0,1618,0,102,23,0
PL_1007141291211,Mińsk Mazowiecki,11737,7578,75,0,1677,15,588,590,0,4030,0,497,106,0
PL_1007141291212,Mrozy,6948,4307,59,0,865,17,258,412,0,2394,0,258,44,0
PL_1007141291213,Siennica,6012,3583,61,0,561,17,231,433,0,2023,0,215,42,0
PL_1007141291214,Stanisławów,5361,3306,47,0,365,13,169,313,0,2184,0,181,34,0
PL_1007141291215,Sulejówek,15480,11297,78,0,3405,52,917,633,0,4768,0,1275,169,0
PL_1007142251301,Mława,23761,14002,135,0,3004,0,956,1754,0,6388,0,1471,294,0
PL_1007142251302,Dzierzgowo,2450,1190,25,0,55,0,28,137,0,853,0,60,32,0
PL_1007142251303,Lipowiec Kościelny,3878,1960,41,0,187,0,190,223,0,1194,0,88,37,0
PL_1007142251304,Radzanów,2726,1459,36,0,111,0,96,200,0,945,0,57,14,0
PL_1007142251305,Strzegowo,6123,3057,70,0,267,0,132,368,0,2005,0,166,49,0
PL_1007142251306,Stupsk,3894,1992,48,0,148,0,93,379,0,1191,0,107,26,0
PL_1007142251307,Szreńsk,3361,1770,41,0,91,0,74,313,0,1182,0,57,12,0
PL_1007142251308,Szydłowo,3639,2029,41,0,122,0,86,413,0,1215,0,131,21,0
PL_1007142251309,Wieczfnia Kościelna,3133,1636,28,0,82,0,96,228,0,1104,0,81,17,0
PL_1007142251310,Wiśniewo,4100,2126,55,0,199,0,119,330,0,1270,0,129,24,0
PL_1007141301401,Nowy Dwór Mazowiecki,21622,13914,130,0,4159,0,898,1049,0,5038,0,2390,250,0
PL_1007141301402,Czosnów,8092,5424,60,0,1227,0,390,774,0,2187,0,716,70,0
PL_1007141301403,Leoncin,4536,2797,30,0,423,0,117,362,0,1577,0,264,24,0
PL_1007141301404,Nasielsk,15565,8854,132,0,1116,0,446,1581,0,4816,0,655,108,0
PL_1007141301405,Pomiechówek,7325,4786,54,0,1013,0,246,562,0,2216,0,616,79,0
PL_1007141301406,Zakroczym,5049,2650,44,0,456,0,161,397,0,1308,0,252,32,0
PL_1007142261501,Baranowo,5213,2626,47,0,210,7,112,438,0,1685,0,114,13,0
PL_1007142261502,Czarnia,1949,919,16,0,34,1,46,107,0,680,0,29,6,0
PL_1007142261503,Czerwin,4152,2292,19,0,104,1,70,328,0,1623,0,80,67,0
PL_1007142261504,Goworowo,6717,3380,65,0,207,3,153,456,0,2316,0,149,31,0
PL_1007142261505,Kadzidło,8851,4658,79,0,360,9,335,577,0,3092,0,164,42,0
PL_1007142261506,Lelis,7396,4255,77,0,288,8,273,479,0,2858,0,234,38,0
PL_1007142261507,Łyse,6471,3187,74,0,234,13,186,417,0,2102,0,124,37,0
PL_1007142261508,Myszyniec,8223,4192,59,0,250,13,297,463,0,2898,0,183,29,0
PL_1007142261509,Olszewo-Borki,8313,4864,81,0,540,12,383,508,0,2933,0,337,70,0
PL_1007142261510,Rzekuń,8867,5266,71,0,725,21,343,625,0,3016,0,381,84,0
PL_1007142261511,Troszyn,3769,2105,24,0,100,4,97,245,0,1534,0,80,21,0
PL_1007142261601,Ostrów Mazowiecka,17706,10442,86,0,2263,38,718,1289,0,5171,0,816,61,0
PL_1007142261602,Andrzejewo,3387,2020,18,0,101,2,100,197,0,1557,0,30,15,0
PL_1007142261603,Boguty-Pianki,2103,1281,16,0,43,3,44,104,0,1036,0,29,6,0
PL_1007142261604,Brok,2309,1358,12,0,214,6,83,148,0,803,0,82,10,0
PL_1007142261605,Małkinia Górna,9303,5432,81,0,474,11,246,745,0,3560,0,282,33,0
PL_1007142261606,Nur,2333,1377,11,0,106,6,39,119,0,1049,0,45,2,0
PL_1007142261607,Ostrów Mazowiecka,10172,5615,58,0,648,7,281,653,0,3672,0,267,29,0
PL_1007142261608,Stary Lubotyń,2920,1672,22,0,71,8,41,178,0,1323,0,25,4,0
PL_1007142261609,Szulborze Wielkie,1392,807,18,0,48,2,30,145,0,543,0,19,2,0
PL_1007142261610,Wąsewo,3455,2010,46,0,85,0,69,633,0,1098,0,65,14,0
PL_1007142261611,Zaręby Kościelne,2951,1688,21,0,85,0,86,179,0,1261,0,52,4,0
PL_1007141291701,Józefów,15074,11561,90,0,3664,0,949,914,0,4216,0,1493,235,0
PL_1007141291702,Otwock,34731,24279,224,0,6199,0,1804,2093,0,10204,0,3299,456,0
PL_1007141291703,Celestynów,9176,6470,95,0,804,0,379,921,0,3571,0,604,96,0
PL_1007141291704,Karczew,12372,8450,98,0,1509,0,525,940,0,4412,0,815,151,0
PL_1007141291705,Kołbiel,6460,4158,68,0,359,0,249,545,0,2585,0,291,61,0
PL_1007141291706,Osieck,2882,1894,24,0,155,0,97,178,0,1317,0,91,32,0
PL_1007141291707,Sobienie-Jeziory,5066,3221,38,0,303,0,152,623,0,1787,0,270,48,0
PL_1007141291708,Wiązowna,9931,7213,77,0,1811,0,468,662,0,3289,0,804,102,0
PL_1007141301801,Góra Kalwaria,20671,13501,169,0,3095,0,998,1300,0,5852,0,1820,267,0
PL_1007141301802,Konstancin-Jeziorna,20115,14503,137,0,4962,0,827,916,0,5440,0,1984,237,0
PL_1007141301803,Lesznowola,19349,15009,110,0,5604,0,1038,1126,0,4370,0,2481,280,0
PL_1007141301804,Piaseczno,60056,45595,264,0,18197,0,2590,2935,0,13788,0,7104,717,0
PL_1007141301805,Prażmów,8538,5770,76,0,1464,0,407,466,0,2495,0,779,83,0
PL_1007141301806,Tarczyn,8968,5862,88,0,1109,0,340,514,0,3015,0,703,93,0
PL_1007142701901,Bielsk,7062,3906,69,0,238,0,197,901,0,2203,0,273,25,0
PL_1007142701902,Bodzanów,6560,3552,76,0,326,0,158,702,0,1984,0,243,63,0
PL_1007142701903,Brudzeń Duży,6543,3526,65,0,437,0,151,400,0,2241,0,208,24,0
PL_1007142701904,Bulkowo,4510,2411,47,0,124,0,106,401,0,1586,0,115,32,0
PL_1007142701905,Drobin,6192,2968,76,0,144,0,147,718,0,1724,0,137,22,0
PL_1007142701906,Gąbin,8824,5079,96,0,689,0,196,778,0,3002,0,267,51,0
PL_1007142701907,Łąck,4311,2529,50,0,346,0,133,452,0,1301,0,207,40,0
PL_1007142701908,Mała Wieś,4847,2463,50,0,153,0,95,507,0,1485,0,126,47,0
PL_1007142701909,Nowy Duninów,3179,1746,34,0,196,0,69,304,0,1021,0,114,8,0
PL_1007142701910,Radzanowo,6527,3685,39,0,439,0,193,867,0,1816,0,305,26,0
PL_1007142701911,Słubice,3581,2027,35,0,112,0,88,308,0,1371,0,84,29,0
PL_1007142701912,Słupno,6215,4199,70,0,1089,0,241,702,0,1572,0,472,53,0
PL_1007142701913,Stara Biała,9114,5622,86,0,908,0,353,790,0,2860,0,542,83,0
PL_1007142701914,Staroźreby,5812,2940,70,0,228,0,137,405,0,1888,0,175,37,0
PL_1007142701915,Wyszogród,4509,2402,52,0,171,0,123,498,0,1286,0,159,113,0
PL_1007142252001,Płońsk,17156,10432,147,0,2471,0,588,1191,0,4356,0,1441,238,0
PL_1007142252002,Raciąż,3526,1904,28,0,394,0,101,148,0,1055,0,148,30,0
PL_1007142252003,Baboszewo,6283,3215,57,0,342,0,147,390,0,2015,0,201,63,0
PL_1007142252004,Czerwińsk nad Wisłą,6081,2694,55,0,271,0,104,273,0,1771,0,116,104,0
PL_1007142252005,Dzierzążnia,3018,1594,27,0,96,0,60,230,0,1060,0,97,24,0
PL_1007142252006,Joniec,2232,1264,24,0,187,0,66,155,0,686,0,119,27,0
PL_1007142252007,Naruszewo,5057,2339,57,0,196,0,112,323,0,1467,0,144,40,0
PL_1007142252008,Nowe Miasto,3755,2118,52,0,276,0,87,282,0,1210,0,167,44,0
PL_1007142252009,Płońsk,6270,3254,53,0,418,0,186,488,0,1780,0,267,62,0
PL_1007142252010,Raciąż,6890,3116,60,0,230,0,114,375,0,2168,0,130,39,0
PL_1007142252011,Sochocin,4727,2652,66,0,208,0,100,746,0,1389,0,117,26,0
PL_1007142252012,Załuski,4519,2199,70,0,217,0,107,304,0,1297,0,159,45,0
PL_1007141302101,Piastów,17589,13069,102,0,3729,0,886,818,0,5009,0,1782,743,0
PL_1007141302102,Pruszków,46767,33712,198,0,9759,0,2024,3778,0,11621,0,4944,1388,0
PL_1007141302103,Brwinów,20093,15024,99,0,5033,0,949,1209,0,5161,0,2224,349,0
PL_1007141302104,Michałowice,13824,11152,68,0,4368,0,665,835,0,3448,0,1485,283,0
PL_1007141302105,Nadarzyn,10855,8113,99,0,2386,0,520,1127,0,2689,0,1133,159,0
PL_1007141302106,Raszyn,16600,12330,125,0,3317,0,889,1096,0,5257,0,1429,217,0
PL_1007142262201,Przasnysz,13148,7997,57,0,1172,0,491,1373,0,3978,0,800,126,0
PL_1007142262202,Chorzele,8059,4010,86,0,147,0,130,1354,0,2155,0,105,33,0
PL_1007142262203,Czernice Borowe,3031,1684,20,0,65,0,78,268,0,1192,0,47,14,0
PL_1007142262204,Jednorożec,5569,2633,52,0,169,0,168,506,0,1580,0,122,36,0
PL_1007142262205,Krasne,2948,1514,19,0,74,0,72,261,0,1034,0,41,13,0
PL_1007142262206,Krzynowłoga Mała,2808,1650,16,0,29,0,70,282,0,1192,0,46,15,0
PL_1007142262207,Przasnysz,5603,2969,29,0,174,0,104,403,0,2117,0,106,36,0
PL_1007142272301,Borkowice,3572,1994,40,0,99,0,68,477,0,1174,14,113,9,0
PL_1007142272302,Gielniów,3755,2275,33,0,143,0,139,154,0,1694,31,74,7,0
PL_1007142272303,Klwów,2725,1796,28,0,63,0,92,320,0,1241,8,33,11,0
PL_1007142272304,Odrzywół,3168,2107,26,0,103,0,100,130,0,1683,15,44,6,0
PL_1007142272305,Potworów,3295,1786,44,0,84,0,97,205,0,1289,10,48,9,0
PL_1007142272306,Przysucha,9870,6024,58,0,976,0,333,551,0,3662,84,336,24,0
PL_1007142272307,Rusinów,3537,2301,32,0,69,0,165,172,0,1795,7,56,5,0
PL_1007142272308,Wieniawa,4426,2664,33,0,190,0,103,236,0,1993,8,91,10,0
PL_1007142252401,Gzy,3078,1677,27,0,47,6,74,428,0,1034,0,52,9,0
PL_1007142252402,Obryte,3887,2463,51,0,94,6,100,547,0,1571,0,83,11,0
PL_1007142252403,Pokrzywnica,3975,2248,37,0,188,9,117,405,0,1372,0,109,11,0
PL_1007142252404,Pułtusk,19161,11344,126,0,1424,38,623,2593,0,5437,0,1025,78,0
PL_1007142252405,Świercze,3786,1992,38,0,191,13,136,326,0,1160,0,111,17,0
PL_1007142252406,Winnica,3237,2159,28,0,100,3,95,502,0,1361,0,57,13,0
PL_1007142252407,Zatory,3873,2313,37,0,155,3,123,350,0,1528,0,100,17,0
PL_1007142272501,Pionki,14606,8207,90,0,1741,0,486,716,0,4116,57,943,58,0
PL_1007142272502,Gózd,6877,4314,58,0,321,0,218,270,0,3211,25,162,49,0
PL_1007142272503,Iłża,12171,6454,108,0,657,0,467,737,0,3921,42,478,44,0
PL_1007142272504,Jastrzębia,5559,3316,36,0,329,0,217,299,0,2221,28,164,22,0
PL_1007142272505,Jedlińsk,11063,6488,92,0,587,0,306,808,0,4302,31,321,41,0
PL_1007142272506,Jedlnia-Letnisko,10113,6485,50,0,1042,0,394,385,0,4028,53,472,61,0
PL_1007142272507,Kowala,9256,5782,83,0,776,0,428,441,0,3610,74,313,57,0
PL_1007142272508,Pionki,8140,4533,68,0,488,0,258,364,0,2984,39,302,30,0
PL_1007142272509,Przytyk,5710,3477,40,0,220,0,142,289,0,2659,10,105,12,0
PL_1007142272510,Skaryszew,11233,7019,75,0,668,0,332,443,0,5097,66,275,63,0
PL_1007142272511,Wierzbica,7617,4294,80,0,411,0,291,361,0,2810,44,261,36,0
PL_1007142272512,Wolanów,6985,4232,67,0,377,0,256,380,0,2926,41,159,26,0
