gisco_id,name,registered,turnout,invalid,blank,KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,KOMITET WYBORCZY NOWA LEWICA,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,KOMITET WYBORCZY POLSKA JEST JEDNA,KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU,KOMITET WYBORCZY NORMALNY KRAJ,KOMITET WYBORCZY ANTYPARTIA,KOMITET WYBORCZY RUCH NAPRAWY POLSKI,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA
PL_1001121200609,Mogilany,11425,9318,163,0,127,1477,622,3258,802,2665,204,0,0,0,0,0
PL_1001121200610,Skała,8321,6461,131,0,99,932,426,3021,548,1229,75,0,0,0,0,0
PL_1001121200611,Skawina,33322,25517,382,0,400,4369,1642,9669,2239,6379,437,0,0,0,0,0
PL_1001121200612,Słomniki,10526,7697,148,0,92,1239,362,3720,692,1227,217,0,0,0,0,0
PL_1001121200613,Sułoszowa,4485,3519,80,0,39,663,100,2011,244,304,78,0,0,0,0,0
PL_1001121200614,Świątniki Górne,8178,6345,88,0,84,1085,349,2535,507,1551,146,0,0,0,0,0
PL_1001121200615,Wielka Wieś,11229,9470,113,0,144,1703,720,2977,836,2836,141,0,0,0,0,0
PL_1001121200616,Zabierzów,21803,18081,250,0,236,2793,1339,5751,1446,5975,291,0,0,0,0,0
PL_1001121200617,Zielonki,18246,15427,193,0,235,2856,1281,4253,1216,5168,225,0,0,0,0,0
PL_1001121220701,Limanowa,11136,8492,113,0,155,1690,284,3993,661,1200,396,0,0,0,0,0
PL_1001121220702,Mszana Dolna,5998,4340,53,0,92,613,172,2061,362,831,156,0,0,0,0,0
PL_1001121220703,Dobra,7630,5334,84,0,110,748,185,2947,556,542,162,0,0,0,0,0
PL_1001121220704,Jodłownik,6464,4617,153,0,94,611,119,2770,377,341,152,0,0,0,0,0
PL_1001121220705,Kamienica,5842,4111,76,0,183,328,84,2745,300,285,110,0,0,0,0,0
PL_1001121220706,Laskowa,6063,4801,73,0,83,442,76,3261,394,240,232,0,0,0,0,0
PL_1001121220707,Limanowa,19080,14331,229,0,200,2346,319,8652,1151,905,529,0,0,0,0,0
PL_1001121220708,Łukowica,7469,5532,129,0,155,1004,81,3255,420,279,209,0,0,0,0,0
PL_1001121220709,Mszana Dolna,13078,9330,147,0,146,716,203,5944,880,1018,276,0,0,0,0,0
PL_1001121220710,Niedźwiedź,5421,3447,70,0,74,278,80,2076,329,400,140,0,0,0,0,0
PL_1001121220711,Słopnice,5025,3679,52,0,88,418,76,2327,323,175,220,0,0,0,0,0
PL_1001121220712,Tymbark,4804,3640,59,0,115,437,80,2172,306,331,140,0,0,0,0,0
PL_1001121200801,Charsznica,5846,4026,76,0,56,600,260,2096,308,544,86,0,0,0,0,0
PL_1001121200802,Gołcza,4762,3426,71,0,39,543,158,1944,238,361,72,0,0,0,0,0
PL_1001121200803,Kozłów,3696,2383,108,0,37,245,115,1412,192,238,36,0,0,0,0,0
PL_1001121200804,Książ Wielki,3972,2856,45,0,38,375,156,1641,213,319,69,0,0,0,0,0
PL_1001121200805,Miechów,14854,10687,185,0,188,1611,664,4797,833,2092,317,0,0,0,0,0
PL_1001121200806,Racławice,1981,1307,23,0,15,238,44,778,85,106,18,0,0,0,0,0
PL_1001121200807,Słaboszów,2798,1832,61,0,38,264,137,1033,107,165,27,0,0,0,0,0
PL_1001121200901,Dobczyce,11711,8983,164,0,164,1313,384,4060,887,1845,166,0,0,0,0,0
PL_1001121200902,Lubień,7439,5560,80,0,94,636,158,3173,667,541,211,0,0,0,0,0
PL_1001121200903,Myślenice,34683,27012,389,0,302,5916,1111,11344,2214,5124,612,0,0,0,0,0
PL_1001121200904,Pcim,8484,6506,135,0,106,894,193,3634,559,816,169,0,0,0,0,0
PL_1001121200905,Raciechowice,4989,3567,85,0,58,420,107,1906,325,574,92,0,0,0,0,0
PL_1001121200906,Siepraw,7043,5469,50,0,103,895,192,2529,548,1030,122,0,0,0,0,0
PL_1001121200907,Sułkowice,11517,8617,147,0,128,1288,404,4026,887,1544,193,0,0,0,0,0
PL_1001121200908,Tokarnia,6557,4934,90,0,61,472,108,3080,477,528,118,0,0,0,0,0
PL_1001121200909,Wiśniowa,5698,4438,81,0,62,484,93,2702,446,428,142,0,0,0,0,0
PL_1001121221001,Grybów,4517,3380,36,0,65,397,115,1892,375,402,98,0,0,0,0,0
PL_1001121221002,Chełmiec,21603,16380,244,0,442,1648,433,9278,1546,2161,628,0,0,0,0,0
PL_1001121221003,Gródek nad Dunajcem,6964,5036,76,0,123,571,139,3143,369,443,172,0,0,0,0,0
PL_1001121221004,Grybów,18402,14207,184,0,271,1070,264,9232,1741,977,468,0,0,0,0,0
PL_1001121221005,Kamionka Wielka,7706,5961,122,0,118,490,152,3486,604,540,449,0,0,0,0,0
PL_1001121221006,Korzenna,10897,8195,145,0,268,681,165,5491,709,451,285,0,0,0,0,0
PL_1001121221007,Krynica-Zdrój,14820,10962,149,0,206,1365,467,4614,739,2982,440,0,0,0,0,0
PL_1001121221008,Łabowa,4485,3118,52,0,60,241,73,2002,290,272,128,0,0,0,0,0
PL_1001121221009,Łącko,12131,8808,185,0,329,803,195,5461,815,731,289,0,0,0,0,0
PL_1001121221010,Łososina Dolna,8203,6299,98,0,128,565,115,4188,481,425,299,0,0,0,0,0
PL_1001121221011,Muszyna,9268,6646,154,0,124,740,222,3127,576,1462,241,0,0,0,0,0
PL_1001121221012,Nawojowa,6388,4703,90,0,108,432,109,2833,445,502,184,0,0,0,0,0
PL_1001121221013,Piwniczna-Zdrój,8024,5403,88,0,96,583,163,3083,356,780,254,0,0,0,0,0
PL_1001121221014,Podegrodzie,9785,7409,156,0,741,552,121,4360,643,542,294,0,0,0,0,0
PL_1001121221015,Rytro,2828,2102,31,0,51,235,73,1234,158,230,90,0,0,0,0,0
PL_1001121221016,Stary Sącz,17806,13189,169,0,331,1335,386,7371,1212,1727,658,0,0,0,0,0
PL_1001121691101,Nowy Targ,25203,17560,217,0,400,2065,762,6360,1608,5285,863,0,0,0,0,0
PL_1001121691102,Szczawnica,7013,5204,89,0,147,797,279,1916,394,1448,134,0,0,0,0,0
PL_1001121691103,Czarny Dunajec,17064,9329,242,0,196,1086,165,5554,911,798,377,0,0,0,0,0
PL_1001121691104,Czorsztyn,6042,4057,108,0,102,579,143,1934,407,673,111,0,0,0,0,0
PL_1001121691105,Jabłonka,13970,9686,192,0,279,543,157,6099,1085,658,673,0,0,0,0,0
PL_1001121691106,Krościenko nad Dunajcem,5387,3841,81,0,73,507,156,1959,306,667,92,0,0,0,0,0
PL_1001121691107,Lipnica Wielka,4433,3007,74,0,53,219,49,1940,325,213,134,0,0,0,0,0
PL_1001121691108,Łapsze Niżne,7159,4325,127,0,86,515,135,2432,368,486,176,0,0,0,0,0
PL_1001121691109,Nowy Targ,18140,11482,233,0,232,1066,281,6302,987,1917,464,0,0,0,0,0
PL_1001121691110,Ochotnica Dolna,6376,4508,113,0,78,386,94,2935,357,365,180,0,0,0,0,0
PL_1001121691111,Raba Wyżna,10893,7170,137,0,473,658,206,3846,617,907,326,0,0,0,0,0
PL_1001121691112,Rabka-Zdrój,13498,9679,152,0,275,1014,409,4623,717,1978,511,0,0,0,0,0
PL_1001121691113,Spytkowice,3433,2416,82,0,65,196,51,1293,188,263,278,0,0,0,0,0
PL_1001121691114,Szaflary,8357,4825,105,0,100,402,92,2816,503,503,304,0,0,0,0,0
PL_1001121231201,Bukowno,7587,5563,96,0,100,728,782,1898,382,1499,78,0,0,0,0,0
PL_1001121231203,Bolesław,6112,4339,61,0,78,582,614,1475,362,1096,71,0,0,0,0,0
PL_1001121231204,Klucze,11604,8815,153,0,171,1241,868,3313,611,2322,136,0,0,0,0,0
PL_1001121231205,Olkusz,35989,27590,435,0,435,4045,2872,10967,1806,6619,411,0,0,0,0,0
PL_1001121231206,Trzyciąż,5545,4178,98,0,80,665,190,2352,319,397,77,0,0,0,0,0
PL_1001121231207,Wolbrom,17313,12846,247,0,622,1756,891,6004,942,2209,175,0,0,0,0,0
PL_1001121231301,Oświęcim,27761,20967,209,0,553,2864,2218,6656,1227,6966,274,0,0,0,0,0
PL_1001121231302,Brzeszcze,15783,12251,142,0,245,1442,1102,4978,763,3350,229,0,0,0,0,0
PL_1001121231303,Chełmek,9582,7160,110,0,152,821,489,2749,536,2186,117,0,0,0,0,0
PL_1001121231304,Kęty,25369,19394,258,0,323,2667,1018,7478,1422,5678,550,0,0,0,0,0
PL_1001121231305,Osiek,6338,4712,70,0,109,802,278,2170,392,828,63,0,0,0,0,0
PL_1001121231306,Oświęcim,14635,11683,148,0,333,1676,1081,4429,746,3091,179,0,0,0,0,0
PL_1001121231307,Polanka Wielka,3324,2646,65,0,58,514,130,1133,227,501,18,0,0,0,0,0
PL_1001121231308,Przeciszów,5122,3860,68,0,75,526,390,1564,275,904,58,0,0,0,0,0
PL_1001121231309,Zator,7147,5342,120,0,101,853,322,2282,372,1211,81,0,0,0,0,0
PL_1001121201401,Koniusza,6938,4881,128,0,66,815,182,2581,494,552,63,0,0,0,0,0
PL_1001121201402,Koszyce,4305,2783,58,0,27,507,141,1564,204,254,28,0,0,0,0,0
PL_1001121201403,Nowe Brzesko,4483,3221,85,0,48,561,112,1755,248,356,56,0,0,0,0,0
PL_1001121201404,Pałecznica,2778,1872,56,0,16,506,38,1031,117,91,17,0,0,0,0,0
PL_1001121201405,Proszowice,12615,8967,187,0,87,1881,393,4321,691,1230,177,0,0,0,0,0
PL_1001121201406,Radziemice,2623,1786,61,0,24,361,53,988,154,118,27,0,0,0,0,0
PL_1001121691501,Jordanów,3956,2866,34,0,35,569,129,1240,256,534,69,0,0,0,0,0
PL_1001121691502,Sucha Beskidzka,7195,5333,65,0,55,644,287,1912,417,1862,91,0,0,0,0,0
PL_1001121691503,Budzów,6581,4588,124,0,78,560,156,2507,435,638,90,0,0,0,0,0
PL_1001121691504,Bystra-Sidzina,5198,3439,101,0,58,440,115,1906,353,389,77,0,0,0,0,0
PL_1001121691505,Jordanów,8403,5915,120,0,90,741,191,3457,588,581,147,0,0,0,0,0
PL_1001121691506,Maków Podhalański,12210,8749,142,0,135,1160,326,4225,786,1732,243,0,0,0,0,0
PL_1001121691507,Stryszawa,9307,6908,102,0,91,736,383,3554,601,1300,141,0,0,0,0,0
PL_1001121691508,Zawoja,7039,5113,108,0,63,636,189,2649,410,944,114,0,0,0,0,0
PL_1001121691509,Zembrzyce,4286,3114,65,0,59,400,126,1419,267,701,77,0,0,0,0,0
PL_1001121241601,Ciężkowice,8534,5783,128,0,97,1013,159,3303,379,599,105,0,0,0,0,0
PL_1001121241602,Gromnik,6627,4445,83,0,62,512,112,2893,326,317,140,0,0,0,0,0
PL_1001121241603,Lisia Góra,11619,8268,112,0,132,1292,226,4576,713,973,244,0,0,0,0,0
PL_1001121241604,Pleśna,9162,6415,115,0,89,1025,193,3547,468,805,173,0,0,0,0,0
PL_1001121241605,Radłów,7315,4915,103,0,80,800,177,2687,384,576,108,0,0,0,0,0
PL_1001121241606,Ryglice,8784,5978,137,0,108,754,172,3496,544,600,167,0,0,0,0,0
PL_1001121241607,Rzepiennik Strzyżewski,5126,3681,56,0,70,418,72,2406,337,209,113,0,0,0,0,0
PL_1001121241608,Skrzyszów,10966,7827,101,0,126,1180,251,4258,662,1082,167,0,0,0,0,0
PL_1001121241609,Tarnów,19925,14753,178,0,196,2848,589,6968,1118,2519,337,0,0,0,0,0
PL_1001121241610,Tuchów,13389,9297,161,0,149,1344,287,5329,717,992,318,0,0,0,0,0
PL_1001121241611,Wierzchosławice,8209,5988,137,0,83,1092,232,2932,499,869,144,0,0,0,0,0
PL_1001121241612,Wietrzychowice,3051,1732,40,0,55,383,37,932,118,137,30,0,0,0,0,0
PL_1001121241613,Wojnicz,10128,7251,127,0,120,1136,228,3889,646,914,191,0,0,0,0,0
PL_1001121241614,Zakliczyn,9478,6605,135,0,96,931,189,3818,589,662,185,0,0,0,0,0
PL_1001121241615,Żabno,14528,9607,158,0,160,1909,315,5004,689,1183,189,0,0,0,0,0
PL_1001121241616,Szerzyny,5973,4092,95,0,74,496,88,2682,329,228,100,0,0,0,0,0
PL_1001121691701,Zakopane,24546,19059,223,0,423,2458,978,6602,1401,6111,863,0,0,0,0,0
PL_1001121691702,Biały Dunajec,5677,3617,91,0,66,386,92,2096,311,376,199,0,0,0,0,0
PL_1001121691703,Bukowina Tatrzańska,11002,7309,122,0,153,667,182,4117,570,1117,381,0,0,0,0,0
PL_1001121691704,Kościelisko,7438,5079,67,0,143,643,196,2300,375,1112,243,0,0,0,0,0
PL_1001121691705,Poronin,9427,6386,100,0,272,700,164,3090,579,998,483,0,0,0,0,0
PL_1001121231801,Andrychów,32411,24413,363,0,510,3453,1339,9948,1950,5870,980,0,0,0,0,0
PL_1001121231802,Brzeźnica,8235,6207,107,0,89,1140,286,2738,488,1251,108,0,0,0,0,0
PL_1001121231803,Kalwaria Zebrzydowska,15530,11516,191,0,198,1835,531,4773,982,2614,392,0,0,0,0,0
PL_1001121231804,Lanckorona,4829,3525,69,0,67,427,155,1661,332,739,75,0,0,0,0,0
PL_1001121231805,Mucharz,3196,2409,52,0,54,357,116,1036,182,539,73,0,0,0,0,0
PL_1001121231806,Spytkowice,7813,5821,138,0,50,1240,187,3093,345,706,62,0,0,0,0,0
PL_1001121231807,Stryszów,5363,3911,95,0,86,577,181,1776,317,774,105,0,0,0,0,0
PL_1001121231808,Tomice,6146,4616,105,0,89,795,261,1906,365,985,110,0,0,0,0,0
PL_1001121231809,Wadowice,28781,21583,355,0,386,3231,1098,8395,1505,6084,529,0,0,0,0,0
PL_1001121231810,Wieprz,9537,7312,96,0,139,1073,337,3557,558,1248,304,0,0,0,0,0
PL_1001121201901,Biskupice,8497,6660,112,0,99,1403,313,2899,541,1132,161,0,0,0,0,0
PL_1001121201902,Gdów,14106,10763,204,0,160,2759,397,4806,917,1290,230,0,0,0,0,0
PL_1001121201903,Kłaj,8549,6501,100,0,73,1249,352,2489,511,1564,163,0,0,0,0,0
PL_1001121201904,Niepołomice,23356,18559,184,0,295,3776,1040,6658,1488,4729,389,0,0,0,0,0
PL_1001121201905,Wieliczka,48834,39085,410,0,531,8449,2199,12804,3201,10713,778,0,0,0,0,0
PL_1001121216101,Kraków,613943,503364,4936,0,6958,86662,64712,124957,37421,171227,6491,0,0,0,0,0
PL_1001121226201,Nowy Sącz,60529,45730,450,0,901,5174,1910,19458,3699,12483,1655,0,0,0,0,0
PL_1001121246301,Tarnów,81545,59055,613,0,717,12065,3163,21559,3788,15894,1256,0,0,0,0,0
PL_1007142270101,Białobrzegi,8026,6264,134,0,71,731,344,2861,405,1630,58,30,0,0,0,0
PL_1007142270102,Promna,4339,3213,57,0,46,586,132,1734,218,385,48,7,0,0,0,0
PL_1007142270103,Radzanów,2964,2329,80,0,37,391,69,1412,163,148,23,6,0,0,0,0
PL_1007142270104,Stara Błotnica,4206,3262,99,0,53,344,82,2066,277,283,48,10,0,0,0,0
PL_1007142270105,Stromiec,4334,3034,95,0,50,264,128,1846,227,367,35,22,0,0,0,0
PL_1007142270106,Wyśmierzyce,2256,1679,29,0,20,175,70,1073,131,163,15,3,0,0,0,0
PL_1007142250201,Ciechanów,32716,24506,348,0,431,3665,1723,9476,1409,7096,358,0,0,0,0,0
PL_1007142250202,Ciechanów,5586,4146,81,0,53,578,371,1822,327,837,77,0,0,0,0,0
PL_1007142250203,Glinojeck,5799,3912,92,0,72,642,210,2006,311,527,52,0,0,0,0,0
PL_1007142250204,Gołymin-Ośrodek,2854,1904,51,0,50,235,69,1084,194,192,29,0,0,0,0,0
PL_1007142250205,Grudusk,2670,1843,38,0,13,196,88,1153,98,208,49,0,0,0,0,0
PL_1007142250206,Ojrzeń,3265,2200,104,0,33,298,109,1225,144,262,25,0,0,0,0,0
PL_1007142250207,Opinogóra Górna,4657,3266,79,0,62,516,166,1756,266,386,35,0,0,0,0,0
PL_1007142250208,Regimin,3776,2689,64,0,44,318,156,1530,182,363,32,0,0,0,0,0
PL_1007142250209,Sońsk,5918,4169,86,0,65,617,206,2268,295,573,59,0,0,0,0,0
PL_1007142710301,Garwolin,13221,10702,139,0,183,1796,520,4365,791,2648,237,0,13,0,10,0
PL_1007142710302,Łaskarzew,3678,2812,79,0,45,346,98,1443,191,556,48,0,3,0,3,0
PL_1007142710303,Borowie,4042,3091,88,0,40,490,96,1776,249,279,65,0,7,0,1,0
PL_1007142710304,Garwolin,10078,7931,130,0,129,1432,316,3879,673,1151,200,0,6,0,15,0
PL_1007142710305,Górzno,5159,4099,99,0,82,585,119,2490,310,313,90,0,7,0,4,0
PL_1007142710306,Łaskarzew,4076,3110,73,0,61,394,111,1814,248,334,67,0,5,0,3,0
PL_1007142710307,Maciejowice,5389,3960,130,0,64,468,117,2523,281,307,51,0,11,0,8,0
PL_1007142710308,Miastków Kościelny,3663,2982,101,0,45,400,96,1808,224,252,45,0,4,0,7,0
PL_1007142710309,Parysów,3142,2381,78,0,44,285,70,1516,181,154,46,0,5,0,2,0
PL_1007142710310,Pilawa,8241,6459,145,0,136,866,284,3420,559,893,130,0,18,0,8,0
PL_1007142710311,Sobolew,6084,4663,105,0,63,502,137,2843,402,427,175,0,3,0,6,0
PL_1007142710312,Trojanów,5548,4158,90,0,68,413,125,2687,389,305,69,0,5,0,7,0
PL_1007142710313,Wilga,4419,3457,82,0,70,658,190,1496,232,644,71,0,7,0,7,0
PL_1007142710314,Żelechów,6171,4616,126,0,92,467,163,2755,388,463,149,0,9,0,4,0
PL_1007142700401,Gostynin,13685,9867,216,0,203,1151,592,3727,562,3311,105,0,0,0,0,0
PL_1007142700402,Gostynin,9426,6506,200,0,165,822,309,3225,399,1318,68,0,0,0,0,0
PL_1007142700403,Pacyna,2700,1896,63,0,39,269,64,1160,112,167,22,0,0,0,0,0
PL_1007142700404,Sanniki,4613,3260,76,0,56,619,108,1838,208,321,34,0,0,0,0,0
PL_1007142700405,Szczawin Kościelny,3829,2617,49,0,38,402,120,1446,188,319,55,0,0,0,0,0
PL_1007141300501,Milanówek,12704,10645,103,0,206,1646,781,2885,642,4224,158,0,0,0,0,0
PL_1007141300502,Podkowa Leśna,3099,2716,15,0,37,357,258,636,157,1228,28,0,0,0,0,0
PL_1007141300503,Baranów,4061,3054,60,0,105,498,160,1204,273,685,69,0,0,0,0,0
PL_1007141300504,Grodzisk Mazowiecki,38390,31728,315,0,669,5520,2201,8653,2309,11556,505,0,0,0,0,0
PL_1007141300505,Jaktorów,10006,8087,110,0,200,1193,489,2688,601,2662,144,0,0,0,0,0
PL_1007141300506,Żabia Wola,8014,6607,74,0,169,1113,459,1929,546,2197,120,0,0,0,0,0
PL_1007142730601,Belsk Duży,5117,3845,69,0,54,1082,213,1516,287,552,54,18,0,0,0,0
PL_1007142730602,Błędów,5840,4220,67,0,55,974,156,2049,377,466,59,17,0,0,0,0
PL_1007142730603,Chynów,8196,6308,119,0,126,1325,372,2443,499,1268,80,76,0,0,0,0
PL_1007142730604,Goszczyn,2315,1838,32,0,16,321,84,1046,147,161,23,8,0,0,0,0
PL_1007142730605,Grójec,22782,18402,241,0,217,3708,1648,4897,1073,6142,240,236,0,0,0,0
PL_1007142730606,Jasieniec,4204,3082,72,0,33,605,293,1297,263,445,61,13,0,0,0,0
PL_1007142730607,Mogielnica,6793,4904,132,0,70,763,215,2670,330,655,59,10,0,0,0,0
PL_1007142730608,Nowe Miasto nad Pilicą,6021,4514,118,0,46,872,133,2518,261,497,64,5,0,0,0,0
PL_1007142730609,Pniewy,4021,3208,77,0,60,720,206,1218,232,625,48,22,0,0,0,0
PL_1007142730611,Warka,14927,11558,145,0,204,2412,744,4810,935,2080,160,68,0,0,0,0
PL_1007142270701,Garbatka-Letnisko,4267,3188,69,0,35,462,146,1542,213,641,73,7,0,0,0,0
PL_1007142270702,Głowaczów,5615,4215,111,0,70,456,190,2570,306,422,77,13,0,0,0,0
PL_1007142270703,Gniewoszów,2958,2100,54,0,51,240,90,1235,150,234,38,8,0,0,0,0
PL_1007142270704,Grabów nad Pilicą,3249,2473,93,0,33,318,121,1381,166,329,22,10,0,0,0,0
PL_1007142270705,Kozienice,22230,16473,261,0,227,2460,828,7192,1147,4071,225,62,0,0,0,0
PL_1007142270706,Magnuszew,5458,4086,85,0,60,588,202,2211,275,574,59,32,0,0,0,0
PL_1007142270707,Sieciechów,3038,2145,53,0,45,204,101,1166,140,354,41,41,0,0,0,0
PL_1007141290801,Legionowo,40071,33066,286,0,667,4529,2339,9590,1930,13295,430,0,0,0,0,0
PL_1007141290802,Jabłonna,15592,13219,108,0,256,1966,1001,3244,934,5541,169,0,0,0,0,0
PL_1007141290803,Nieporęt,12358,10585,104,0,177,1668,688,3143,732,3936,137,0,0,0,0,0
PL_1007141290804,Serock,13370,10808,114,0,385,1458,801,3390,727,3803,130,0,0,0,0,0
PL_1007141290805,Wieliszew,13982,11756,131,0,295,1762,860,3329,778,4418,183,0,0,0,0,0
PL_1007142270901,Chotcza,1884,1199,39,0,73,156,77,688,51,82,25,8,0,0,0,0
PL_1007142270902,Ciepielów,4240,2887,84,0,58,430,129,1621,252,254,54,5,0,0,0,0
PL_1007142270903,Lipsko,8344,5687,112,0,104,820,351,2819,380,989,98,14,0,0,0,0
PL_1007142270904,Rzeczniów,3341,2301,46,0,65,262,89,1465,136,208,16,14,0,0,0,0
PL_1007142270905,Sienno,4456,2985,65,0,76,346,116,1747,188,411,29,7,0,0,0,0
PL_1007142270906,Solec nad Wisłą,3826,2437,68,0,48,307,181,1294,177,326,30,6,0,0,0,0
PL_1007142711001,Huszlew,2073,1406,34,0,8,157,48,948,116,64,24,0,4,0,3,0
PL_1007142711002,Łosice,8183,5876,112,0,62,871,385,3011,510,776,125,0,17,0,7,0
PL_1007142711003,Olszanka,2234,1737,37,0,23,252,54,1078,164,91,31,0,3,0,4,0
PL_1007142711004,Platerów,3592,2464,59,0,29,595,68,1285,223,164,32,0,8,0,1,0
PL_1007142711005,Sarnaki,3668,2664,72,0,51,444,123,1393,215,304,58,0,2,0,2,0
PL_1007142711006,Stara Kornica,3544,2388,77,0,35,253,65,1444,242,195,65,0,8,0,4,0
PL_1007142261101,Maków Mazowiecki,7081,5057,118,0,65,1040,265,2047,323,1128,57,0,5,0,9,0
PL_1007142261102,Czerwonka,2061,1498,71,0,33,249,30,848,110,141,14,0,0,0,2,0
PL_1007142261103,Karniewo,3944,2759,61,0,42,586,80,1479,211,265,28,0,2,0,5,0
PL_1007142261104,Krasnosielc,4743,3196,131,0,177,526,124,1572,263,328,60,0,9,0,6,0
PL_1007142261105,Młynarze,1292,1019,53,0,38,133,26,580,95,80,8,0,5,0,1,0
PL_1007142261106,Płoniawy-Bramura,4046,2769,101,0,36,474,91,1536,216,281,30,0,3,0,1,0
PL_1007142261107,Różan,3526,2531,75,0,175,371,179,1130,158,418,18,0,3,0,4,0
PL_1007142261108,Rzewnie,2160,1549,48,0,24,214,29,803,68,351,3,0,5,0,4,0
PL_1007142261109,Sypniewo,2396,1722,56,0,34,319,60,930,157,130,29,0,3,0,4,0
PL_1007142261110,Szelków,2826,2023,52,0,33,491,60,1059,115,194,14,0,3,0,2,0
PL_1007141291201,Mińsk Mazowiecki,30617,25070,242,0,440,3657,1619,8035,1791,8826,381,0,40,0,39,0
PL_1007141291204,Cegłów,4779,3628,77,0,81,639,178,1589,245,740,57,0,12,0,10,0
PL_1007141291205,Dębe Wielkie,8541,6822,158,0,178,1000,378,2656,637,1610,177,0,14,0,14,0
PL_1007141291206,Dobre,4821,3646,87,0,74,493,175,1863,243,611,86,0,8,0,6,0
PL_1007141291207,Halinów,13810,11452,190,0,274,1803,699,3665,943,3643,196,0,20,0,19,0
PL_1007141291208,Jakubów,3925,3010,90,0,46,422,116,1610,257,416,47,0,3,0,3,0
PL_1007141291209,Kałuszyn,4424,3229,84,0,43,365,114,1671,219,645,75,0,5,0,8,0
PL_1007141291210,Latowicz,4062,2941,75,0,42,359,149,1636,219,354,97,0,3,0,7,0
PL_1007141291211,Mińsk Mazowiecki,12225,9549,179,0,199,1440,459,3820,849,2387,190,0,18,0,8,0
PL_1007141291212,Mrozy,6942,5168,124,0,99,711,283,2376,353,1129,75,0,10,0,8,0
PL_1007141291213,Siennica,6035,4473,92,0,109,658,200,2101,334,846,120,0,7,0,6,0
PL_1007141291214,Stanisławów,5472,4290,112,0,89,642,184,2231,314,630,71,0,9,0,8,0
PL_1007141291215,Sulejówek,19541,16523,128,0,320,2669,1331,4279,1062,6525,164,0,12,0,33,0
PL_1007142251301,Mława,22793,16540,204,0,208,2605,1151,6085,1172,4899,216,0,0,0,0,0
PL_1007142251302,Dzierzgowo,2247,1457,44,0,24,187,50,936,78,123,15,0,0,0,0,0
PL_1007142251303,Lipowiec Kościelny,3655,2416,71,0,40,340,121,1242,204,371,27,0,0,0,0,0
PL_1007142251304,Radzanów,2500,1713,44,0,17,268,80,947,137,205,15,0,0,0,0,0
PL_1007142251305,Strzegowo,5730,3791,79,0,51,558,168,2132,259,494,50,0,0,0,0,0
PL_1007142251306,Stupsk,3719,2497,95,0,37,501,101,1254,187,300,22,0,0,0,0,0
PL_1007142251307,Szreńsk,3078,1990,68,0,24,368,42,1171,112,175,30,0,0,0,0,0
PL_1007142251308,Szydłowo,3435,2420,86,0,28,524,116,1249,149,243,25,0,0,0,0,0
PL_1007142251309,Wieczfnia Kościelna,2970,1966,54,0,37,319,80,1094,162,203,17,0,0,0,0,0
PL_1007142251310,Wiśniewo,3980,2775,95,0,41,416,151,1370,240,426,36,0,0,0,0,0
PL_1007141301401,Nowy Dwór Mazowiecki,21493,16639,243,0,340,2175,1379,4857,1134,6324,187,0,0,0,0,0
PL_1007141301402,Czosnów,8217,6681,93,0,176,1066,444,2229,443,2136,94,0,0,0,0,0
PL_1007141301403,Leoncin,4500,3392,54,0,115,394,223,1577,237,729,63,0,0,0,0,0
PL_1007141301404,Nasielsk,15084,10862,244,0,213,1726,542,4887,690,2396,164,0,0,0,0,0
PL_1007141301405,Pomiechówek,7367,5807,89,0,150,778,464,2170,371,1711,74,0,0,0,0,0
PL_1007141301406,Zakroczym,4778,3297,84,0,72,461,213,1346,216,852,53,0,0,0,0,0
PL_1007142261501,Baranowo,4910,3161,112,0,136,405,107,1626,275,422,71,0,4,0,3,0
PL_1007142261502,Czarnia,1833,1137,45,0,30,117,40,718,94,70,18,0,1,0,4,0
PL_1007142261503,Czerwin,3911,2736,62,0,32,432,90,1605,205,237,65,0,4,0,4,0
PL_1007142261504,Goworowo,6371,4255,164,0,65,611,147,2466,316,416,60,0,4,0,6,0
PL_1007142261505,Kadzidło,8486,5671,166,0,122,688,247,2979,646,656,151,0,9,0,7,0
PL_1007142261506,Lelis,7322,5141,151,0,104,650,228,2690,543,639,116,0,13,0,7,0
PL_1007142261507,Łyse,6242,3925,135,0,61,484,225,2134,407,385,76,0,7,0,11,0
PL_1007142261508,Myszyniec,7746,5002,175,0,79,625,199,2808,499,463,142,0,8,0,4,0
PL_1007142261509,Olszewo-Borki,8207,6002,157,0,146,865,334,2846,565,928,140,0,15,0,6,0
PL_1007142261510,Rzekuń,9441,7253,188,0,127,1098,353,3165,652,1530,107,0,20,0,13,0
