gisco_id,name,registered,turnout,invalid,blank,N-VA,VLAAMS BELANG,open vld,SP.A,CD&V,GROEN,PVDA,DierAnimal,de coöperatie,B.U.B,BUB Belgische Unie,PRO,DéFI,Piratenpartij,Volt,D-SA,PV&S,PS,PTB,MR,CDH,ECOLO,Parti Populaire,COLLECTIF CITOYEN,LISTES DESTEXHE,AGIR,LA DROITE,Lutte Ouvrière,NATION,PCB,LES BELGES D'ABORD,WALLONIE INSOUMISE,PTB*PVDA,Turquoise
BE_51017,Ellezelles / Elzele,0,4198,350,0,0,128,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,879,298,866,794,472,116,32,34,11,13,23,20,2,0,0,0,0
BE_55010,Enghien / Edingen,0,8900,694,0,0,239,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,1614,875,1923,810,1699,202,123,145,45,53,55,24,7,0,0,0,0
BE_61080,Engis,0,3909,428,0,0,24,0,0,0,0,0,48,0,0,0,0,110,0,0,0,0,1068,787,389,175,408,152,69,50,0,31,0,34,0,107,29,0,0
BE_83013,Érezée,0,2374,182,0,0,39,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,391,266,530,473,297,66,0,23,0,24,0,22,0,0,0,0,0
BE_41082,Erpe-Mere,0,14363,657,0,3452,3642,2118,1287,1877,765,365,142,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56022,Erquelinnes,0,6265,630,0,0,76,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,1454,845,536,1608,451,219,43,57,36,88,51,29,7,0,0,0,0
BE_62032,Esneux,0,8809,451,0,0,34,0,0,0,0,0,132,0,0,0,0,485,0,0,0,0,1404,1032,2235,577,1815,219,101,147,0,23,0,17,0,107,30,0,0
BE_34043,Spiere-Helkijn / Espierres-Helchin,0,1367,156,0,172,167,253,225,165,123,60,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11016,Essen,0,10858,391,0,3368,2221,650,828,1692,811,658,140,0,0,0,0,0,74,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_57027,Estaimpuis,0,5074,524,0,0,61,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,2054,436,560,375,694,125,30,31,17,18,29,36,7,0,0,0,0
BE_56085,Estinnes,0,5119,366,0,0,45,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,1602,750,853,573,450,130,37,41,34,26,27,22,7,0,0,0,0
BE_85009,Étalle,0,3947,303,0,0,18,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,1269,205,855,476,600,70,0,21,0,24,0,16,0,0,0,0,0
BE_21005,Etterbeek,0,17420,1124,0,410,159,415,0,233,0,0,0,0,0,0,0,1466,0,0,0,0,2214,0,3825,1074,4354,225,0,419,0,0,0,0,0,0,0,1502,0
BE_63023,Eupen,0,11526,1276,0,0,198,0,0,0,0,0,147,0,0,0,0,63,0,0,0,0,1531,464,2149,2171,2765,223,28,98,0,134,0,50,0,187,42,0,0
BE_21006,Evere,0,18655,1545,0,720,382,404,0,251,0,0,0,0,0,0,0,2027,0,0,0,0,4383,0,2372,890,2780,446,0,529,0,0,0,0,0,0,0,1926,0
BE_44019,Evergem,0,25023,1022,0,6081,5368,2847,2231,3731,1817,1474,373,29,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64076,Faimes,0,3595,253,0,0,22,0,0,0,0,0,35,0,0,0,0,151,0,0,0,0,769,453,932,236,418,117,47,63,0,22,0,7,0,50,20,0,0
BE_52018,Farciennes,0,5726,696,0,0,59,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,2697,894,220,409,244,142,31,55,30,64,30,26,12,0,0,0,0
BE_82009,Fauvillers,0,1514,118,0,0,14,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,122,93,271,363,412,49,0,24,0,6,0,10,0,0,0,0,0
BE_92138,Fernelmont,0,5521,295,0,0,28,0,0,0,0,0,52,0,0,0,0,251,0,0,0,0,768,498,1093,1380,833,107,33,70,15,23,0,75,0,0,0,0,0
BE_61019,Ferrières,0,3432,185,0,0,19,0,0,0,0,0,61,0,0,0,0,129,0,0,0,0,619,433,742,392,541,119,70,44,0,10,0,2,0,45,21,0,0
BE_64025,Fexhe-le-Haut-Clocher,0,2375,185,0,0,12,0,0,0,0,0,43,0,0,0,0,99,0,0,0,0,529,260,581,161,316,63,27,49,0,8,0,3,0,23,16,0,0
BE_62120,Flémalle,0,14244,1119,0,0,81,0,0,0,0,0,203,0,0,0,0,417,0,0,0,0,4772,3094,1210,529,1339,551,132,189,0,83,0,75,0,351,99,0,0
BE_62038,Fléron,0,10041,752,0,0,49,0,0,0,0,0,145,0,0,0,0,350,0,0,0,0,2588,1681,1467,997,1074,410,86,147,0,52,0,27,0,148,68,0,0
BE_52021,Fleurus,0,13762,1481,0,0,103,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,4510,2112,1647,837,1192,449,77,161,256,118,92,69,22,0,0,0,0
BE_51019,Flobecq / Vloesberg,0,2349,218,0,0,73,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,632,205,590,157,282,45,20,16,8,12,11,6,5,0,0,0,0
BE_92045,Floreffe,0,5526,345,0,0,23,0,0,0,0,0,80,0,0,0,0,488,0,0,0,0,947,518,714,963,1102,150,39,71,20,38,0,28,0,0,0,0,0
BE_93022,Florennes,0,7768,762,0,0,63,0,0,0,0,0,69,0,0,0,0,187,0,0,0,0,1387,955,1453,1476,694,355,91,105,48,70,0,53,0,0,0,0,0
BE_85011,Florenville,0,3721,432,0,0,24,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,717,347,830,647,487,84,0,15,0,18,0,21,0,0,0,0,0
BE_52022,Fontaine-lÉvêque,0,10151,1075,0,0,104,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,3702,1696,1102,340,829,439,100,98,72,99,79,54,28,0,0,0,0
BE_21007,Vorst (Brussel-Hoofdstad) / Forest (Bruxelles-Capitale),0,23142,1608,0,431,213,331,0,183,0,0,0,0,0,0,0,2198,0,0,0,0,4480,0,2896,969,5893,330,0,504,0,0,0,0,0,0,0,3106,0
BE_92048,Fosses-la-Ville,0,6846,629,0,0,49,0,0,0,0,0,78,0,0,0,0,292,0,0,0,0,1544,925,1049,989,735,285,33,87,47,65,0,39,0,0,0,0,0
BE_73109,Voeren / Fourons,0,1510,110,0,520,196,161,80,238,156,47,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53028,Frameries,0,14516,1526,0,0,121,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,4922,2457,1278,1339,1316,556,91,109,176,97,84,43,28,0,0,0,0
BE_51065,Frasnes-lez-Anvaing,0,8066,641,0,0,140,0,0,0,0,0,0,0,0,0,0,1206,0,0,0,0,1421,628,1973,597,1022,222,45,40,21,26,36,41,7,0,0,0,0
BE_56029,Froidchapelle,0,2702,261,0,0,31,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,644,332,633,299,214,90,19,22,20,12,16,19,0,0,0,0,0
BE_23023,Galmaarden / Gammerages,0,6281,335,0,1711,1330,608,420,1193,381,182,0,0,0,32,73,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21008,Ganshoren,0,12440,999,0,627,306,466,0,230,0,0,0,0,0,0,0,985,0,0,0,0,2170,0,1771,1132,1859,284,0,337,0,0,0,0,0,0,0,1274,0
BE_44020,Gavere,0,9574,543,0,1999,1610,2264,858,1058,790,344,79,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91054,Gedinne,0,3172,274,0,0,41,0,0,0,0,0,25,0,0,0,0,80,0,0,0,0,701,250,1048,318,321,42,11,29,8,19,0,5,0,0,0,0,0
BE_13008,Geel,0,28054,1206,0,7928,5963,2204,1916,4469,1871,1966,268,0,0,0,0,0,167,31,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64029,Geer,0,1325,85,0,0,13,0,0,0,0,0,15,0,0,0,0,46,0,0,0,0,385,149,375,51,110,33,17,11,0,5,0,5,0,20,5,0,0
BE_24028,Geetbets,0,4458,236,0,1032,910,687,505,726,165,182,0,0,0,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92142,Gembloux,0,17227,1054,0,0,78,0,0,0,0,0,205,0,0,0,0,901,0,0,0,0,2754,1403,3366,2989,3459,395,140,231,70,112,0,70,0,0,0,0,0
BE_25031,Genappe / Genepiën,0,10175,611,0,0,67,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,1505,731,3289,829,1797,266,151,228,0,52,0,0,0,0,75,0,22
BE_71016,Genk,0,41542,2171,0,9171,6294,2459,5791,8729,2857,3741,0,0,0,0,132,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44021,Gent / Gand,0,170595,8025,0,25945,19046,31440,20748,12701,33140,16560,2192,240,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41018,Geraardsbergen / Grammont,0,23735,1402,0,4067,6143,3802,2908,2610,1309,1121,292,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52025,Gerpinnes,0,8883,635,0,0,58,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,1943,903,1705,1391,1013,284,62,245,71,83,37,42,9,0,0,0,0
BE_92054,Gesves,0,4924,289,0,0,28,0,0,0,0,0,50,0,0,0,0,245,0,0,0,0,693,468,1098,795,1005,99,30,70,19,20,0,15,0,0,0,0,0
BE_71017,Gingelom,0,6046,409,0,1054,1030,787,1551,677,276,231,0,0,0,0,21,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35005,Gistel,0,8828,423,0,1480,1784,1584,1180,1373,578,325,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24137,Glabbeek,0,3907,163,0,1393,498,404,386,573,315,153,0,0,0,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23024,Gooik,0,6794,328,0,2010,1178,729,306,1643,368,158,0,0,0,13,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_82037,Gouvy,0,3430,307,0,0,35,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,453,341,452,1135,459,74,0,37,0,33,0,16,0,0,0,0,0
BE_62118,Grâce-Hollogne,0,14730,1234,0,0,83,0,0,0,0,0,187,0,0,0,0,423,0,0,0,0,4606,3095,1587,696,1395,543,161,209,0,92,0,58,0,291,70,0,0
BE_25037,Grez-Doiceau / Graven,0,8968,441,0,0,95,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,1137,538,3267,696,1603,189,120,227,0,50,0,0,0,0,77,0,26
BE_23025,Grimbergen,0,23165,1136,0,5946,2492,3727,1997,2334,2958,1318,0,0,0,215,98,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13010,Grobbendonk,0,8255,294,0,2231,1661,1567,642,744,541,412,93,0,0,0,0,0,51,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25118,Hélécine,0,2396,174,0,0,39,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,504,204,524,471,235,58,25,35,0,17,0,0,0,0,24,0,3
BE_61028,Héron,0,3592,251,0,0,16,0,0,0,0,0,55,0,0,0,0,163,0,0,0,0,849,451,640,267,569,85,112,54,0,18,0,2,0,43,17,0,0
BE_24033,Haacht,0,10307,431,0,2892,1437,1625,1011,1205,1210,435,0,0,0,22,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41024,Haaltert,0,13305,599,0,3422,3561,2012,1238,1337,661,347,95,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85046,Habay,0,5458,545,0,0,28,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,919,335,1264,1013,909,119,0,55,0,35,0,31,0,0,0,0,0
BE_71020,Halen,0,8762,553,0,1888,1390,1058,968,1636,827,395,0,0,0,0,22,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23027,Halle (Halle-Vilvoorde) / Hal (Hal-Vilvorde),0,25214,1216,0,6967,3667,2699,3234,2534,2625,1414,0,0,0,183,260,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71069,Ham,0,7594,421,0,1625,1886,844,820,1043,381,517,0,0,0,0,36,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56086,Ham-sur-Heure-Nalinnes,0,9593,564,0,0,50,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,1797,838,3182,652,1398,296,78,136,50,63,49,35,19,0,0,0,0
BE_42008,Hamme (Dendermonde) / Hamme (Termonde),0,17323,732,0,3863,4172,2047,1469,2647,1421,681,247,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61024,Hamoir,0,2655,214,0,0,12,0,0,0,0,0,39,0,0,0,0,95,0,0,0,0,434,402,399,508,237,83,117,27,0,17,0,6,0,46,19,0,0
BE_91059,Hamois,0,4905,332,0,0,20,0,0,0,0,0,42,0,0,0,0,218,0,0,0,0,731,475,1275,665,856,108,50,82,14,26,0,11,0,0,0,0,0
BE_72037,Hamont-Achel,0,7135,404,0,1725,1472,576,527,1556,389,358,0,0,0,0,108,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64034,Hannut / Hannuit,0,11241,869,0,0,70,0,0,0,0,0,146,0,0,0,0,457,0,0,0,0,2019,1193,3281,987,1374,291,112,165,0,54,0,25,0,134,64,0,0
BE_34013,Harelbeke,0,20220,1056,0,3318,4486,2431,3689,3038,1284,733,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71022,Hasselt,0,54423,2578,0,13660,7292,6337,7272,7845,5516,3627,0,0,0,0,168,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91142,Hastière,0,4077,359,0,0,82,0,0,0,0,0,42,0,0,0,0,121,0,0,0,0,1615,487,434,329,297,141,38,72,25,28,0,7,0,0,0,0,0
BE_91064,Havelange,0,3522,253,0,0,21,0,0,0,0,0,22,0,0,0,0,161,0,0,0,0,467,429,723,673,584,59,27,61,13,16,0,13,0,0,0,0,0
BE_72038,Hechtel-Eksel,0,8347,426,0,1493,1588,2170,613,1142,491,376,0,0,0,0,19,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73022,Heers,0,5438,348,0,906,1094,942,957,772,232,176,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12014,Heist-op-den-Berg,0,31223,1680,0,8380,7306,2436,2712,4034,2142,1900,312,0,0,0,0,0,241,51,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11018,Hemiksem,0,7439,257,0,1979,1727,553,830,687,654,540,119,0,0,0,0,0,51,9,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53039,Hensies,0,4424,484,0,0,45,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,2121,537,413,258,280,80,13,34,27,29,18,11,8,0,0,0,0
BE_84029,Herbeumont,0,1146,115,0,0,13,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,162,136,264,197,155,43,0,6,0,11,0,10,0,0,0,0,0
BE_24038,Herent,0,15091,489,0,4128,1411,2112,1356,2317,2469,723,0,0,0,29,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13011,Herentals,0,19912,872,0,5221,3933,1591,2889,2172,1729,1049,266,0,0,0,0,0,129,23,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13012,Herenthout,0,6492,295,0,1707,1285,639,595,1014,452,349,91,0,0,0,0,0,46,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71024,Herk-de-Stad / Herck-la-Ville,0,10593,625,0,2231,1474,1497,1901,1587,864,356,0,0,0,0,37,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23032,Herne,0,4810,290,0,1176,715,579,300,1101,358,156,0,0,0,38,22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13013,Herselt,0,10462,542,0,2963,2630,760,666,1429,652,582,145,0,0,0,0,0,55,17,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62051,Herstal,0,20723,1732,0,0,99,0,0,0,0,0,229,0,0,0,0,514,0,0,0,0,7195,5232,1597,740,1653,790,118,240,0,123,0,80,0,305,76,0,0
BE_73028,Herstappe,0,61,2,0,7,4,20,11,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63035,Herve,0,12026,850,0,0,49,0,0,0,0,0,115,0,0,0,0,353,0,0,0,0,1797,1261,3530,1489,1538,360,150,248,0,53,0,19,0,170,44,0,0
BE_41027,Herzele,0,13300,702,0,2392,2987,3268,1307,1281,764,432,135,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71070,Heusden-Zolder,0,22260,1254,0,4801,3920,1937,3965,3040,1783,1094,0,0,0,0,58,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33039,Heuvelland,0,5571,414,0,906,1063,739,662,1092,408,231,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24041,Hoegaarden,0,5061,201,0,1274,543,719,433,972,590,268,0,0,0,30,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23033,Hoeilaart,0,6569,215,0,1247,345,2401,268,605,966,225,0,0,0,41,28,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73032,Hoeselt,0,6983,400,0,1646,1442,950,604,1199,444,268,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24043,Holsbeek,0,7106,264,0,2042,777,942,630,1151,942,332,0,0,0,10,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53083,Honnelles,0,3621,365,0,0,36,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,1118,423,545,393,408,87,28,34,19,28,15,11,1,0,0,0,0
BE_36006,Hooglede,0,7096,395,0,1516,1392,845,826,1375,498,184,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13014,Hoogstraten,0,11480,454,0,3382,1777,2043,444,1902,1022,321,69,0,0,0,0,0,43,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45062,Horebeke,0,1469,59,0,277,205,526,77,120,148,43,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83028,Hotton,0,3833,344,0,0,39,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,1127,393,697,563,392,102,0,21,0,35,0,22,0,0,0,0,0
BE_82014,Houffalize,0,3514,321,0,0,52,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,467,278,718,866,521,134,0,41,0,23,0,21,0,0,0,0,0
BE_72039,Houthalen-Helchteren,0,20181,1306,0,3767,3953,1467,3335,2741,1825,1649,0,0,0,0,51,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32006,Houthulst,0,7034,539,0,1113,1977,657,964,1345,220,162,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91072,Houyet,0,3357,285,0,0,40,0,0,0,0,0,32,0,0,0,0,93,0,0,0,0,602,310,889,482,396,96,31,48,18,20,0,15,0,0,0,0,0
BE_11021,Hove (Antwerpen) / Hove (Anvers),0,5901,115,0,2414,466,832,284,564,762,365,55,0,0,0,0,0,31,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24045,Huldenberg,0,6557,277,0,1672,715,1434,354,962,765,232,0,0,0,41,20,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13016,Hulshout,0,7625,412,0,1829,2039,464,491,1337,410,445,138,0,0,0,0,0,44,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61031,Huy / Hoei,0,13197,1160,0,0,67,0,0,0,0,0,133,0,0,0,0,499,0,0,0,0,3591,1851,1796,691,2356,340,168,216,0,61,0,33,0,181,54,0,0
BE_35006,Ichtegem,0,10243,593,0,1405,2267,1548,1790,1808,458,271,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33011,Ieper / Ypres,0,24639,1504,0,4006,4624,3670,3646,4138,1985,816,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25043,Incourt,0,3617,195,0,0,28,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,629,256,1248,240,564,80,50,66,0,23,0,0,0,0,32,0,10
BE_36007,Ingelmunster,0,7914,412,0,1524,1886,692,1222,1387,418,287,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25044,Ittre / Itter,0,5222,280,0,0,37,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,1013,372,1417,462,968,143,58,126,0,46,0,0,0,0,43,0,16
BE_21009,Ixelles / Elsene,0,30233,1684,0,768,209,721,0,263,0,0,0,0,0,0,0,2501,0,0,0,0,4289,0,5618,1229,8908,368,0,754,0,0,0,0,0,0,0,2921,0
BE_36008,Izegem,0,20081,1083,0,4696,4716,1594,2798,2828,1457,700,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31012,Jabbeke,0,11207,389,0,2345,1809,1216,1266,2765,1003,277,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63038,Jalhay,0,5982,473,0,0,37,0,0,0,0,0,60,0,0,0,0,232,0,0,0,0,626,496,2148,444,905,268,63,85,0,35,0,8,0,79,23,0,0
BE_92140,Jemeppe-sur-Sambre,0,12638,1133,0,0,74,0,0,0,0,0,181,0,0,0,0,597,0,0,0,0,3369,1745,2068,1230,1365,372,56,164,70,122,0,92,0,0,0,0,0
BE_21010,Jette,0,25307,2109,0,1128,692,751,0,441,0,0,0,0,0,0,0,1965,0,0,0,0,4477,0,3006,2177,4443,465,0,605,0,0,0,0,0,0,0,3048,0
BE_25048,Jodoigne / Geldenaken,0,9307,593,0,0,103,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,1442,766,3460,619,1291,236,108,191,0,60,0,0,0,0,79,0,29
BE_62060,Juprelle,0,6131,357,0,0,41,0,0,0,0,0,76,0,0,0,0,231,0,0,0,0,1254,794,1242,1019,608,191,47,102,0,24,0,17,0,99,29,0,0
BE_53044,Jurbise / Jurbeke,0,6877,373,0,0,36,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,1615,561,2268,379,936,146,61,87,36,30,43,17,7,0,0,0,0
BE_11022,Kalmthout,0,12176,370,0,4126,1731,1034,772,1876,1266,762,137,0,0,0,0,0,75,18,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23038,Kampenhout,0,8460,334,0,2590,1282,1622,428,991,770,310,0,0,0,47,27,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23039,Kapelle-op-den-Bos,0,6852,276,0,2413,1121,611,715,878,552,231,0,0,0,23,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11023,Kapellen (Antwerpen) / Kapellen (Anvers),0,17879,499,0,6566,2973,3008,997,1069,1416,996,220,0,0,0,0,0,100,24,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43007,Kaprijke,0,4665,258,0,990,819,722,375,900,307,220,62,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13017,Kasterlee,0,13673,553,0,4055,2628,1100,666,2878,1020,563,129,0,0,0,0,0,59,6,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24048,Keerbergen,0,8942,295,0,3025,1186,1824,594,990,656,298,0,0,0,47,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63040,Kelmis / La Calamine,0,4718,570,0,0,97,0,0,0,0,0,59,0,0,0,0,39,0,0,0,0,690,324,555,1151,772,154,17,21,0,62,0,26,0,149,32,0,0
BE_72018,Kinrooi,0,7630,526,0,1426,1444,527,523,2632,322,212,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45060,Kluisbergen,0,4706,313,0,808,891,908,447,725,315,240,45,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31043,Knokke-Heist,0,23169,904,0,8385,3244,4435,1712,2621,1169,436,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32010,Koekelare,0,6446,333,0,948,1442,713,1608,928,257,148,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21011,Koekelberg,0,9078,658,0,330,171,205,0,96,0,0,0,0,0,0,0,443,0,0,0,0,2755,0,1201,441,1388,154,0,140,0,0,0,0,0,0,0,1096,0
BE_38014,Koksijde,0,16348,692,0,6184,1543,2879,1681,1808,1026,356,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11024,Kontich,0,14789,370,0,5524,2187,1839,801,1501,1521,753,160,0,0,0,0,0,91,17,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32011,Kortemark,0,9213,676,0,1401,2096,1249,1280,1736,418,250,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24054,Kortenaken,0,5867,344,0,1584,1075,1014,516,845,283,165,0,0,0,17,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24055,Kortenberg,0,12941,501,0,3712,1620,1977,773,2065,1334,565,0,0,0,98,121,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73040,Kortessem,0,6226,340,0,1235,1123,963,700,1266,362,214,0,0,0,0,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
